"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015631","tubulin binding","71/2088","396/18706",0.179292929292929,1.60625169317698,4.32226222638765,3.57829928360003e-05,0.00601283487398636,0.00601283487398636,"FHDC1/TTLL7/RGS2/DIAPH3/TUBGCP4/KATNBL1/NDN/HOOK1/ZNF207/CLIP4/CCDC88A/HOOK2/GJA1/MID2/DYNC1I1/NEFL/BCL2L11/EML4/SPIRE2/CEP44/RAD51D/MAP1B/KIF26B/DDX3X/EML6/DST/CCSER2/CCDC69/CRYAB/DIXDC1/FTCD/FEZ1/PAK1/LUZP1/MAP4K4/EFHC1/EML1/CEP57L1/DYRK1A/IFT81/MAP4/ARL4C/MTCL1/FNTA/CAMSAP3/TBCEL/TUBA1A/DNM2/VAPA/SNCA/CACYBP/TTLL5/UNC5C/TTBK2/KIF21A/JMY/CETN1/KIF9/SYT11/KATNAL1/HAUS6/WIPF3/FYN/MAP2/KIF6/GAS2L1/CENPV/PLK1/TUBGCP5/SLC6A2/ARL3",71
"GO:0005516","calmodulin binding","43/2088","206/18706",0.20873786407767,1.87004333593721,4.45085408728754,3.59997781127226e-05,0.00601283487398636,0.00601283487398636,"MYO5A/IQCF1/RGS2/KCNQ1/FKBP8/BASP1/TRPM4/PCNT/CNN1/MYO6/MYO1G/ATP2B4/MYLK/AEBP1/STRN/GAP43/SNTB2/SLC8A1/PHKA1/STRN3/ENKUR/DDX5/PDE1A/VAMP2/AKAP12/EWSR1/MYO10/GEM/CAMSAP3/SRY/MYH3/RRAD/ITPKB/MYH11/CALD1/MYO5C/ATP2B1/ADCY1/CAMK2A/MAP2/MYO9B/RGS16/SPTAN1",43
"GO:0051371","muscle alpha-actinin binding","8/2088","14/18706",0.571428571428571,5.11932129173509,5.46533169088499,3.83735166233788e-05,0.00601283487398636,0.00601283487398636,"PDLIM4/PDLIM5/LDB3/NRAP/SYNPO2/PDLIM7/PALLD/PDLIM3",8
"GO:0019838","growth factor binding","31/2088","135/18706",0.22962962962963,2.05720874130836,4.36983169866561,6.72430734674692e-05,0.00969499505590759,0.00969499505590759,"ITGB3/LTBP1/IL2RB/IGFBP6/TGFBR1/FGFR1/ACVR1B/NRP2/GLG1/ERBB2/OSMR/IGFBP7/EPHA8/FLT1/HTRA1/COL6A1/THBS1/ACVR2B/PCSK6/IGFBP5/COL4A1/TGFB3/IL6ST/IL10RA/CHRDL1/A2M/COL3A1/COL1A2/ERBB3/NTRK3/EGFR",31
"GO:0141108","transporter regulator activity","41/2088","199/18706",0.206030150753769,1.84578544061303,4.25180615950144,7.36104380038513e-05,0.00969499505590759,0.00969499505590759,"CACNB3/LYNX1/VTI1B/GPLD1/ATP2B4/ATP1B1/ITPR1/PLN/PRKG1/PRKACA/SCN2B/KCNE4/PCSK9/NEDD4L/LAMP1/STOM/ABCC9/ANK2/CAV1/GRM2/PRKCB/FXYD6/HAMP/MICU3/STOML1/FLNA/GEM/PDE4D/WWP2/KCNAB1/FHL1/RRAD/SNCA/YWHAH/HFE/LAMP2/KCNMB1/ATP2A2/STX7/CABP4/NRXN1",41
"GO:0019900","kinase binding","121/2088","775/18706",0.156129032258065,1.39873068841923,4.01867592046855,7.61511639148362e-05,0.00969499505590759,0.00969499505590759,"RAD23A/RAB11FIP2/ITGB3/ITGB1/KCNQ1/HSPB6/CDC37/RGCC/IBTK/ADAM9/CSPG4/XIAP/ELAVL1/SPG11/ATP2B4/ABI2/GATA4/CCDC88A/ATP1B1/SPRED1/DACT1/TIAM1/PDLIM5/FLT3LG/HES1/PER3/BCL2L11/NEK9/RAC1/PRKACA/RHOBTB2/DACT3/RHOQ/LDB3/PTPN14/TCF7L2/ERBB2/CD2/TAOK2/MSN/STRN3/PTPN23/RHOF/CDC42/RHOV/ANK2/CD6/CAV1/MAPK6/GRK5/GNAT1/WNK1/TOM1L2/PRKCB/TTC28/CASR/NFATC1/GRAPL/MYCN/FEZ1/TOM1L1/TRAF3/PTPN6/CEP68/TIRAP/BACE1/TFRC/BAG5/STX17/GPRC5B/NR3C1/PAK1/MAPK8/CAV2/MAPK14/DSCAM/ACSL3/ACTA2/PAK2/ILK/TBL2/MARVELD3/FLNA/FNTA/UFL1/PITPNM1/TCF3/PHYHIP/PRKCSH/PPP1R12A/PRKD1/UNC5C/PPP1R12B/ARHGAP33/AGAP2/CNPPD1/CEBPA/CNTLN/CCNY/CACUL1/TRADD/PRKCD/PTPRC/CDH5/CDH1/PDE8A/ANGPT2/AXIN2/TOLLIP/CTBP2/PLK1/BICD1/GSN/PRKAR1A/TRAF4/EGFR/SPAG9/SUFU/FERMT2/CDH2/ZBTB4",121
"GO:0140297","DNA-binding transcription factor binding","82/2088","489/18706",0.167689161554192,1.50229571649077,3.98960777054766,0.000105233257794471,0.0121960321936373,0.0121960321936373,"NAAA/HMGA1/TCF12/ZBTB49/PBX1/GATA4/RBPJ/TGFB1I1/ID4/TAF10/DOT1L/DACT1/STRN/HES1/ZNHIT3/SRF/STAT5B/MED16/TP53BP1/MED13/GATA3/ZFPM2/YAP1/AKAP8/EGR2/MED25/TCF7L2/HDAC4/ZNF516/DNMT3A/HES6/TBX3/TFDP1/ELK1/CIITA/SMAD4/PRKCB/DDX5/MED17/IKZF4/PARP9/NFATC1/CEBPG/MIXL1/MED14/RUNX1T1/ID2/LCOR/MAPK14/ARNT/LMO4/NFE2L2/FLNA/WWP2/NUCKS1/SRY/NLK/TCF3/CNOT7/NCOA2/YWHAH/MAX/ESRRB/TACC1/GTF2A1/CEBPA/HMGN3/CBX5/MYOCD/PARP10/SMARCA4/KAT6A/MEF2D/MEF2C/FOXP3/NSD1/TMF1/RERG/CTBP2/CREB1/BBS10/SMARCA1",82
"GO:0042805","actinin binding","13/2088","37/18706",0.351351351351351,3.14769079424252,4.63518226203345,0.000107770534848047,0.0121960321936373,0.0121960321936373,"PDLIM4/PKD2/CSRP2/PDLIM5/LDB3/MAGI1/CSRP1/NRAP/SYNPO2/NFKB1/PDLIM7/PALLD/PDLIM3",13
"GO:0019901","protein kinase binding","109/2088","696/18706",0.156609195402299,1.40303237988286,3.84098338517248,0.000151054491723209,0.0161946315600093,0.0161946315600093,"RAB11FIP2/ITGB3/ITGB1/KCNQ1/HSPB6/CDC37/RGCC/IBTK/ADAM9/CSPG4/XIAP/ELAVL1/SPG11/ATP2B4/GATA4/CCDC88A/ATP1B1/SPRED1/DACT1/PDLIM5/FLT3LG/HES1/BCL2L11/NEK9/RAC1/PRKACA/RHOBTB2/DACT3/RHOQ/LDB3/PTPN14/TCF7L2/ERBB2/CD2/TAOK2/MSN/STRN3/PTPN23/RHOF/CDC42/RHOV/ANK2/CD6/CAV1/MAPK6/GRK5/GNAT1/WNK1/TOM1L2/PRKCB/CASR/NFATC1/GRAPL/FEZ1/TOM1L1/TRAF3/PTPN6/CEP68/TIRAP/BACE1/TFRC/BAG5/STX17/GPRC5B/NR3C1/PAK1/MAPK8/CAV2/MAPK14/DSCAM/ACSL3/ACTA2/PAK2/ILK/TBL2/MARVELD3/FNTA/UFL1/PITPNM1/TCF3/PHYHIP/PRKCSH/PPP1R12A/PRKD1/UNC5C/PPP1R12B/ARHGAP33/AGAP2/CNPPD1/CNTLN/CCNY/CACUL1/TRADD/PRKCD/PTPRC/CDH5/CDH1/ANGPT2/AXIN2/CTBP2/PLK1/BICD1/PRKAR1A/TRAF4/SPAG9/SUFU/FERMT2/CDH2/ZBTB4",109
"GO:0043394","proteoglycan binding","13/2088","39/18706",0.333333333333333,2.98627075351213,4.40137339405526,0.000198392045580461,0.0202062298423699,0.0202062298423699,"TNC/NID1/FCN2/AGRN/SLIT2/LRP1/THBS1/CTSK/ITGA2/PTPRC/CTSB/CFH/LPL",13
