"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0030016","myofibril",227,-0.325639226464148,-1.46084186774245,0.00260966184832712,0.042896316631877,0.0293361403152511,4732,"tags=35%, list=27%, signal=26%","1466/79026/5587/8852/64236/9997/84033/4654/3782/2316/146862/6271/779/113622/219537/57159/4634/70/8557/6253/6261/9172/9124/4607/10273/775/85366/91624/131377/286/7125/55800/1291/10611/287/4635/9457/56203/118461/1410/6546/26287/27295/3315/4313/339855/832/25802/10398/11346/2318/7140/283807/7111/23336/1465/22989/91156/55742/115557/4892/3611/91977/29780/171024/5525/28954/7171/5239/9260/8878/6840/8048/51676/22927/274/4842/11155/7169/57158",0.431707695803346
"GO:0016607","nuclear speck",370,0.262166146984843,1.45624379133645,8.79985092823807e-05,0.00518912461978688,0.0035487636214963,2559,"tags=24%, list=14%, signal=21%","1655/64750/91746/51747/140890/58517/26235/6426/7994/5562/9295/5411/57187/8554/27332/5563/9879/11201/10772/29883/10521/79960/84081/9360/79882/10933/57634/56252/84324/6938/4869/49855/9774/11052/11193/4841/1665/6627/80196/9343/84441/57602/6421/6729/54439/55589/143684/51362/25957/1977/25936/5356/23435/5324/55105/6651/23451/8405/5433/56339/5601/5062/55234/91603/328/10051/22938/25766/3192/55051/51008/8930/6732/10973/8106/170506/665/23198/23091/124790/51322/10210/3091/51631/9802/64783/6431",0.538434096309916
"GO:0098878","neurotransmitter receptor complex",53,-0.399949083752333,-1.45241022022412,0.0366713681241185,0.217546687593455,0.148776880008787,6724,"tags=55%, list=38%, signal=34%","2906/2897/59283/57406/1143/1141/9177/10368/8973/93145/2904/64840/1142/440829/27092/729993/26090/170572/116443/1135/2890/10369/59284/1136/2892/27091/149111/2894/2901",0.282013350011725
"GO:0044304","main axon",68,-0.3813133135847,-1.45206859035246,0.0274498820872795,0.176175715574899,0.120483899738943,4986,"tags=38%, list=28%, signal=28%","1392/6506/8506/7070/1181/9211/6326/203190/286/4130/80128/23114/747/4099/6900/22933/6327/134/6324/7881/958/4155/8514/57731/4137/274",0.352487857583619
"GO:0005813","centrosome",563,0.251546256556891,1.4484874895787,8.25379004048226e-06,0.000965530390041865,0.000660311589080787,2300,"tags=20%, list=13%, signal=18%","80184/114791/117177/28981/10198/1654/84140/90799/80817/996/5144/201134/91147/5573/51175/57534/54839/22995/80321/11127/51361/79848/123016/4750/54970/114327/2773/51626/80351/23271/5048/2932/63971/8658/121441/9702/375748/8766/145508/137886/7813/51174/9731/4869/8556/10769/4204/5108/55212/22832/167691/84376/151987/84936/285282/585/57679/9659/57606/5747/153241/220134/23281/9738/9851/6497/57509/22852/23122/1453/9493/23322/23108/4999/54875/29922/163786/54902/23032/144100/55012/26005/5116/11215/8239/148137/57639/3796/79598/6249/51382/4659/22954/3192/25914/84930/23059/79648/79441/8452/285331/348654/57448/9113/6509/1108/6683/701/51164/57560/636/55171/1781/7251/1069",0.593325476396405
"GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site",26,0.420675644023654,1.44661603751337,0.0306209118185482,0.189124644886364,0.129339476092347,2207,"tags=38%, list=12%, signal=34%","55014/10768/821/23682/23155/84947/81542/2182/22863/9804",0.352487857583619
"GO:0140168","nuclear ribonucleoprotein granule",419,0.263608181118375,1.44573793031328,1.19562432352783e-05,0.000965530390041865,0.000660311589080787,2559,"tags=23%, list=14%, signal=20%","1655/64750/91746/51747/140890/58517/26235/6426/8161/7994/5562/9295/5411/25820/57187/8554/27332/5563/9879/11201/10772/29883/677778/10521/79960/84081/9360/79882/10933/57634/84524/79664/56252/84324/6938/4869/49855/9774/11052/11193/4841/2332/7514/1665/6627/80196/9343/84441/57602/6421/6729/54439/55589/143684/51362/25957/1977/25936/5356/23435/5324/55105/4863/6651/23451/8405/90806/5433/56339/5601/5062/55234/91603/328/10051/22938/25766/3192/96764/55051/51008/8930/6732/10973/8106/170506/665/23198/23091/124790/51322/10210/3091/51631/9802/64783/6431",0.593325476396405
"GO:0044232","organelle membrane contact site",61,0.337853543421903,1.4444973601567,0.0203662633878208,0.14842843117427,0.101507952793905,2506,"tags=30%, list=14%, signal=25%","139322/158747/55014/5007/10768/821/114882/23682/23155/84947/81542/54762/79135/2182/22863/9804/10989/55177",0.352487857583619
"GO:0055029","nuclear DNA-directed RNA polymerase complex",69,0.328823772664959,1.44199997232388,0.0218551388787851,0.153803297199981,0.105183742145683,3890,"tags=42%, list=22%, signal=33%","6917/2957/51616/5431/2958/4331/5828/1022/8464/2965/5433/404672/6872/2967/123169/7286/6908/4172/6879/11036/6882/83860/2071/6875/5422/100820829/2961/2968/9646",0.352487857583619
"GO:0160112","axonemal B tubule inner sheath",2,0.918407679277245,1.43128816043822,0.0353167361476617,0.212117015580648,0.145063609673703,1447,"tags=100%, list=8%, signal=92%","219670/135138",0.321775918075361
