"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0008154","actin polymerization or depolymerization",155,-0.350672248356353,-1.52591539086499,0.00405849368408349,0.0827932711553032,0.0591690578164632,4660,"tags=37%, list=26%, signal=27%","6366/10178/10456/51466/79585/1440/26999/5063/10109/118/1236/64423/6710/2314/130271/6387/84687/56203/81873/79778/6712/9645/6356/9087/57580/57704/5580/5216/5879/7408/832/25802/23580/7456/7454/7111/55740/2909/199/148170/2693/64780/23616/23189/6709/29108/5581/3071/57731/25/6840/1072/51676/2934/274/10093/25959",0.407017918923954
"GO:0042428","serotonin metabolic process",10,0.574565187613773,1.52582128393599,0.0493355106231949,0.328402190736993,0.234695983618297,2233,"tags=30%, list=13%, signal=26%","538/4129/285671",0.321775918075361
"GO:0007519","skeletal muscle tissue development",81,-0.388804222255748,-1.52575426234604,0.0102801561254495,0.145365079528497,0.103886640485342,5563,"tags=54%, list=31%, signal=37%","9148/4656/7040/28514/221662/8736/1073/8506/5081/4654/857/64208/1144/4634/84300/6261/93649/4637/85366/131377/1291/56203/64091/6474/6285/9242/56603/93185/22933/4868/1827/22989/6498/93986/2817/10869/79784/84148/8837/6899/6840/8048/668/51231",0.380730400722792
"GO:0045621","positive regulation of lymphocyte differentiation",111,-0.366692699429529,-1.52562471899234,0.00879311470700674,0.135684523863504,0.0969683323928518,3076,"tags=30%, list=17%, signal=25%","3635/3122/6688/8651/9840/23476/865/259307/7535/2737/10288/11006/146850/558/3549/51412/51043/60/2736/8289/2625/6604/57178/3594/6602/3071/6598/55626/50943/5914/84807/3135/6597",0.380730400722792
"GO:0071347","cellular response to interleukin-1",80,-0.382392459462084,-1.52547255778506,0.0107429595329019,0.147943090318086,0.105729042257033,4963,"tags=45%, list=28%, signal=33%","3654/3556/3569/1906/11173/2633/8692/406938/1958/4792/4615/9252/8986/6347/59307/6422/4313/4824/199713/81030/5600/958/153090/5970/140885/29108/6352/5603/5976/5740/3280/5595/1072/5609/58509/54472",0.380730400722792
"GO:1900037","regulation of cellular response to hypoxia",21,-0.512317127389086,-1.52473134346993,0.0290023091539118,0.265655854624416,0.189853672915872,2144,"tags=33%, list=12%, signal=29%","1813/65018/54583/23576/4780/10869/1788",0.352487857583619
"GO:0031053","primary miRNA processing",18,0.481972316118931,1.5246341621416,0.0392961647292225,0.29994019138756,0.214355324750987,3721,"tags=50%, list=21%, signal=40%","1655/57721/652/56339/4088/4087/4086/4686/150962",0.321775918075361
"GO:1902633","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process",11,-0.60881537980138,-1.5245961600215,0.0444444444444444,0.318028336680258,0.227282202740971,1186,"tags=18%, list=7%, signal=17%","9600/57605",0.271288554688953
"GO:0007168","receptor guanylyl cyclase signaling pathway",16,-0.550066180264915,-1.52455400760398,0.0420711974110032,0.310526315789474,0.221920806801022,4783,"tags=56%, list=27%, signal=41%","2986/4879/4544/4878/5138/4880/7057/4881/10846",0.282013350011725
"GO:0007159","leukocyte cell-cell adhesion",370,-0.324374964109495,-1.52373589203796,0.000113129136493763,0.00642274663603267,0.00459008155789687,5245,"tags=38%, list=30%, signal=27%","3593/939/337/3572/11148/126259/57126/9092/2475/3952/6603/5621/3654/5105/84433/7070/3569/240/3695/6366/3113/1029/960/50512/149233/7412/64600/406938/5880/3718/857/30009/975/64926/7409/10318/940/10385/282618/1236/3574/921/916/942/2859/6375/3109/5692/27177/920/177/7805/3958/6776/1845/6387/30835/6347/3122/84695/8651/6504/8013/83706/3683/9840/8764/3456/6404/23476/1493/796/865/259307/84861/11314/7297/2056/5133/867/7535/3133/10148/6541/3902/2737/10288/10690/64116/11006/3689/146850/10859/199/3111/80380/3549/51412/51043/60/2736/8289/2625/5970/5293/51148/26279/5322/140885/6604/2319/29108/57178/201633/3594/6352/6602/3071/3112/5777/5696/5690/6598/3659/25/55423/55626/50943/5699/5914/3383/84807/3135/5698/6597/3965/6714/3385/3077/923",0.538434096309916
"GO:0032715","negative regulation of interleukin-6 production",37,-0.444758580426103,-1.52340818247987,0.0340110137801733,0.288279268914202,0.206021727269072,6218,"tags=49%, list=35%, signal=32%","11213/91662/10365/1445/27202/51738/406938/114899/409/6504/27178/11006/2693/9466/140885/3071/5777/408",0.321775918075361
"GO:0009756","carbohydrate mediated signaling",12,-0.591370035644461,-1.52295656443255,0.0422764227642276,0.311026298527044,0.222278124576896,4682,"tags=58%, list=26%, signal=43%","3651/4825/177/55011/7392/6598/6597",0.282013350011725
"GO:0002757","immune response-activating signaling pathway",466,-0.317130854240491,-1.52169543660104,5.71980073273898e-05,0.0040578346154455,0.00289997300046964,4885,"tags=37%, list=28%, signal=27%","51296/84433/387357/7070/27040/3665/5587/51428/54106/153579/81559/388325/2633/84885/57506/54941/54718/834/51324/406938/7186/118788/5063/55577/975/55601/8934/7409/10318/596/55072/940/10385/917/3514/27293/1236/930/115362/8398/5336/57864/921/660/916/942/409/4792/4615/920/919/10747/58484/23547/7805/8517/2208/3958/915/1845/80342/5579/3537/171389/10454/5335/3635/54923/81793/4340/257101/846/3702/79132/8013/1535/9840/497189/973/64135/696/23646/8890/5580/121260/28639/1493/201292/11118/2854/1520/29800/974/11314/9564/90268/5133/867/285852/7535/7462/10384/3902/64005/925/124599/2672/4790/11006/84243/3430/8525/11027/23180/90864/8893/63906/80380/3507/2357/3500/153090/10392/28755/8638/91543/2625/5970/84174/5293/7410/952/53347/6573/85364/5648/29108/5583/4940/5581/148823/25865/3071/55366/4277/5777/79037/8878/3495/1240/3984/150372/3659/25/7867/4068/81926/259197/51295/1956/3661/84807/9261/4034/11119/2220/6714/26524/58509/10612/84937",0.557332238758646
"GO:0090324","negative regulation of oxidative phosphorylation",6,-0.720327103036208,-1.52054586587797,0.0396494664784452,0.300011964584829,0.214406618200318,136,"tags=17%, list=1%, signal=17%","6622",0.321775918075361
"GO:0045577","regulation of B cell differentiation",26,-0.488328778852071,-1.52039872563206,0.0374812593703148,0.297183424098228,0.212385172818917,5209,"tags=54%, list=29%, signal=38%","939/4323/677/54106/56833/3623/3635/22806/6688/6422/259307/3071/3398/150372",0.287857117255149
"GO:0072594","establishment of protein localization to organelle",313,0.272898589568003,1.52020637950193,0.000111026642500335,0.00638664721474852,0.00456428273734905,2396,"tags=24%, list=14%, signal=21%","3837/10527/3842/23041/64089/6731/10254/152485/11231/5193/7095/5901/55176/134266/3841/7175/3320/1386/3920/22930/9765/8766/25836/4869/55198/3482/9972/26985/5903/55750/79902/9789/345778/2060/137492/8504/652/51542/5194/25913/6729/5828/51366/53371/57122/54469/868/64112/23435/5289/5191/10526/10073/25842/64901/60559/51184/3843/8239/2033/9648/4088/3838/51555/4121/84268/22863/9804/26060/7251/5295/9695/26520/4927",0.538434096309916
"GO:0032736","positive regulation of interleukin-13 production",20,-0.525748108858498,-1.52018253356124,0.0314511971877763,0.2764756030157,0.197586116738783,1916,"tags=25%, list=11%, signal=22%","3133/2625/5914/3965/27190",0.321775918075361
"GO:0060260","regulation of transcription initiation by RNA polymerase II",76,0.337430162097727,1.5194335255961,0.0140489256509079,0.17114662867847,0.122311688209223,3446,"tags=37%, list=19%, signal=30%","9969/9440/55832/26036/1810/8554/80306/9439/1385/2957/2958/23493/10001/8493/25942/9611/6872/114825/170506/10923/5469/6908/6879/6882/51003/83860/2308/6875",0.380730400722792
"GO:0061795","Golgi lumen acidification",11,0.555837108508267,1.5181823584049,0.0468080415251434,0.324662289263532,0.232023224788706,1859,"tags=36%, list=10%, signal=33%","7337/84679/23545/51382",0.321775918075361
"GO:0002420","natural killer cell mediated cytotoxicity directed against tumor cell target",9,-0.638833632903318,-1.517875704679,0.0476627898223211,0.325578512089363,0.232678012799832,402,"tags=22%, list=2%, signal=22%","4818/5817",0.321775918075361
"GO:0048710","regulation of astrocyte differentiation",19,-0.51710138268056,-1.51664822976692,0.0382262996941896,0.299365750528541,0.213944794717265,5913,"tags=63%, list=33%, signal=42%","388585/4916/4851/23529/3569/406934/84630/4099/3949/3398/3280/274",0.287857117255149
