"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035770","ribonucleoprotein granule","101/1607","721/19979",0.140083217753121,1.74158220752308,5.99828458831569,2.46954188230597e-08,1.87647559376914e-05,1.87647559376914e-05,"SMURF2/FASTKD1/EAF2/SERPINB1/SRSF4/PPP1R16B/HIPK1/TCF12/PNN/NUFIP2/RNPS1/CSNK1A1/DHX15/ELAVL1/CHD5/HELZ/LARP1B/SRSF8/FXR2/ZFP36L1/TNRC6B/CNOT2/DGKZ/POLI/ZNF830/DYNC1I1/KAZN/RREB1/DCP2/IGF2BP2/RAC1/NR2F6/PAK2/GIGYF2/SAMD4B/BCLAF1/RBPMS/TNRC6C/ZC3H18/LIMK1/SREK1/CDC42/DDX3X/ZNF638/CSDE1/GRK5/RC3H2/MAPK14/THOC2/RBM25/AGO3/PRPF40A/CDC40/RC3H1/HNRNPAB/BANP/DYRK1A/IQCH/FASTK/COIL/CNOT7/SCAPER/TCP11L2/PHF7/TRIM69/HDAC4/FBXL4/PUM2/SRY/PRKAA2/UPF1/DDX5/PNISR/LSM4/TIAL1/SRSF11/KPNB1/ZC3H12D/DDX6/LSM14B/FXR1/MORF4L1/KAT6A/DDX28/S100PBP/XRN1/YTHDC1/SARNP/NRDE2/HIF3A/PSPC1/RNF34/CARHSP1/HELZ2/BMP2K/DZIP1/MBD1/CIRBP/LARP4B/PRKACA/LMNA",101
"GO:0005769","early endosome","71/1607","451/19979",0.157427937915743,1.95722014413107,6.08102713926102,3.30074862580323e-08,1.87647559376914e-05,1.87647559376914e-05,"HSPD1/LDLRAD4/SERPINB1/KCNQ1/AKT2/LRP6/HLA-G/DKK1/PIKFYVE/VTI1B/TBC1D16/RAB21/VPS26A/CLN6/LIPG/PPP1R21/AP1S1/EHD1/HLA-C/RAC1/SLC11A2/EHD2/HFE/PTPN23/HLA-F/FGD2/ZFYVE16/PSEN2/INPP4A/EPHA8/RAPGEF1/PLD4/GGA2/TFRC/KREMEN2/PCSK9/SNX20/APH1A/BACE1/TACR1/TRIM3/LRP1/STX6/MTMR4/MON2/CLCN3/TRAK1/NIPA1/VAC14/MR1/WIPF3/GGA3/FKBP15/TOLLIP/CHMP1A/STX7/CLCN4/EPS15/HYAL3/RAB14/STEAP2/PML/EGFR/VPS33A/NUMB/EHD4/SNX1/ERBB2/MAP2K2/HLA-B/SLC15A4",71
"GO:0010008","endosome membrane","82/1607","615/19979",0.133333333333333,1.65766438498237,4.8994809016647,3.77715197773903e-06,0.00138128213914386,0.00138128213914386,"LDLRAD4/ITGB1/DIAPH3/VPS13D/LRP6/ARHGAP1/HLA-G/DKK1/PIKFYVE/VTI1B/NCDN/RAB21/VPS26A/RAB7A/ABCB11/CC2D1A/PPP1R21/EHD1/STOML1/HLA-C/RAC1/SLC11A2/PIP5K1C/SYT11/MFSD8/EHD2/HLA-F/FGD2/SLC46A1/ZFYVE16/ATP6AP2/PSEN2/INPP4A/EPHA8/WDR83/GGA2/GOSR2/TOM1L1/TFRC/KREMEN2/PCSK9/VPS36/SNX20/APH1A/CD300LG/BACE1/ABCA2/STX6/MTMR4/MON2/ATP6V0E1/CLCN3/LAMP2/VAC14/RAB11B/SLA2/MR1/YIPF2/GGA3/CHMP1A/STX7/CLCN4/EPS15/RAB14/ATP8A2/STEAP2/PML/EGFR/UBA1/VPS33A/ATP6V0A2/NUMB/EHD4/SNX1/LAMP1/ARHGAP32/ERBB2/RHOV/TRAF3/HLA-B/RHOBTB2/SLC15A4",82
"GO:0031252","cell leading edge","63/1607","439/19979",0.143507972665148,1.78416041436029,4.91338300704042,4.85939187033898e-06,0.00138128213914386,0.00138128213914386,"RUFY3/ITGB3/ITGB1/AKT2/ARHGAP1/CSPG4/STX2/EPB41L5/PKN2/CAPZB/MYO6/AAK1/MYO1G/ABI2/PSD3/PLEKHH2/DGKZ/PDE4A/EPS8L2/PAK1/RNH1/FER/DPP9/RAC1/ILK/CDC42BPG/JMY/PDE9A/PIP5K1C/DST/LIMK1/CDC42/MEFV/UNC5C/DDX3X/FGD2/ATP6AP2/TPM1/PLEKHA1/ABLIM1/TIRAP/SSH1/LMO4/SNTG1/CLCN3/OCLN/ACTN1/PARVB/ARFIP2/MTMR14/SPRY4/MYO9B/GSN/EGFR/SNX1/SSX2IP/ERBB2/RAB3IP/CD2AP/MYO10/FGD3/COBL/KCNC2",63
"GO:0045335","phagocytic vesicle","29/1607","149/19979",0.194630872483221,2.41974499150111,5.14455538140777,6.87260104446873e-06,0.00139811794349663,0.00139811794349663,"HLA-G/PIKFYVE/CDC42EP4/RAB7A/HLA-C/SYT11/CDC42/HLA-F/PLD4/STXBP4/TAPBP/STX6/ZYX/MTMR4/ATP6V0E1/CLCN3/STXBP2/DNM2/ABCA1/LAMP2/RAB11B/TAP1/TAP2/RAB14/GSN/ATP6V0A2/LAMP1/TRIM14/HLA-B",29
"GO:0030139","endocytic vesicle","54/1607","362/19979",0.149171270718232,1.85456927049132,4.85278427380449,7.37793110024609e-06,0.00139811794349663,0.00139811794349663,"SCARB1/LPAR2/HLA-G/PIKFYVE/MYO6/CDC42EP4/RAB7A/EHD1/VAMP2/TGFA/HLA-C/SYT11/EHD2/ARRB1/CDC42/HLA-F/PLD4/TFRC/STXBP4/CPNE6/TAPBP/TIRAP/HBEGF/LRP1/STX6/ZYX/MTMR4/ATP6V0E1/CLCN3/OCLN/STXBP2/DNM2/ABCA1/CAMK2A/LAMP2/RAB11B/TAP1/TAP2/STX7/EPS15/CUBN/RAB14/GSN/EGFR/STAB1/ATP6V0A2/STON2/EHD4/LAMP1/NRXN1/GAPVD1/TRIM14/HLA-B/CD9",54
"GO:0016607","nuclear speck","59/1607","410/19979",0.14390243902439,1.78906461062121,4.77447805962665,8.8410792387943e-06,0.00143604387064416,0.00143604387064416,"SMURF2/EAF2/SRSF4/PPP1R16B/HIPK1/TCF12/PNN/RNPS1/CSNK1A1/DHX15/CHD5/SRSF8/DGKZ/POLI/ZNF830/KAZN/RREB1/NR2F6/PAK2/BCLAF1/ZC3H18/LIMK1/SREK1/ZNF638/GRK5/MAPK14/THOC2/RBM25/PRPF40A/CDC40/BANP/DYRK1A/IQCH/CNOT7/SCAPER/TCP11L2/PHF7/TRIM69/HDAC4/FBXL4/SRY/PRKAA2/DDX5/PNISR/SRSF11/MORF4L1/KAT6A/S100PBP/YTHDC1/SARNP/NRDE2/HIF3A/PSPC1/RNF34/BMP2K/DZIP1/MBD1/PRKACA/LMNA",59
"GO:0031901","early endosome membrane","36/1607","212/19979",0.169811320754717,2.11117633936434,4.81045613700485,1.4767962685265e-05,0.00203471041864488,0.00203471041864488,"LDLRAD4/LRP6/HLA-G/DKK1/PIKFYVE/VTI1B/RAB21/PPP1R21/EHD1/HLA-C/RAC1/SLC11A2/HLA-F/FGD2/ZFYVE16/INPP4A/EPHA8/GGA2/KREMEN2/SNX20/MTMR4/MON2/CLCN3/VAC14/MR1/GGA3/STX7/CLCN4/EPS15/RAB14/PML/EGFR/EHD4/SNX1/HLA-B/SLC15A4",36
"GO:0030134","COPII-coated ER to Golgi transport vesicle","21/1607","95/19979",0.221052631578947,2.74823305931287,5.05143743489006,1.68944388940081e-05,0.00203471041864488,0.00203471041864488,"LMAN1/HLA-G/VTI1B/SEC23IP/CTSZ/TGFA/HLA-C/HLA-F/GOSR2/PCSK9/TMED10/YIPF6/STX17/SEC16B/F5/ERGIC3/SEC24A/SREBF2/HLA-B/SAR1A/LMAN2L",21
"GO:0036464","cytoplasmic ribonucleoprotein granule","40/1607","248/19979",0.161290322580645,2.0052391753819,4.71114446372707,1.78954302431388e-05,0.00203471041864488,0.00203471041864488,"SERPINB1/NUFIP2/ELAVL1/HELZ/LARP1B/FXR2/ZFP36L1/TNRC6B/CNOT2/DYNC1I1/DCP2/IGF2BP2/RAC1/GIGYF2/SAMD4B/RBPMS/TNRC6C/CDC42/DDX3X/CSDE1/RC3H2/AGO3/RC3H1/HNRNPAB/CNOT7/PUM2/PRKAA2/UPF1/LSM4/TIAL1/KPNB1/ZC3H12D/DDX6/LSM14B/FXR1/XRN1/CARHSP1/HELZ2/CIRBP/LARP4B",40
