"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048514","blood vessel morphogenesis","48/442","648/18842",0.0740740740740741,3.15770068711245,8.66300979756657,1.82207378947158e-12,1.37251849268741e-09,1.37251849268741e-09,"EFEMP2/HSPB6/SPARC/SERPINE1/MCAM/CCL2/TGFBR1/AKT3/PLXDC1/AMOTL1/GREM1/MYLK/PKD2/PTGIS/RORA/ADAM12/PRKCB/ACKR3/ATP2B4/DCN/MFGE8/THBS4/MEIS1/ADAMTS1/QKI/PTPRM/IGFBP7/C3/SERPINF1/RECK/THBS1/CDH5/AGTR1/COL4A1/CAV1/COL8A1/SLIT2/CYBB/FYN/VEGFC/COL3A1/JAM3/COL8A2/CYP1B1/MMP2/PRKD1/EDNRA/NRP2",48
"GO:0008015","blood circulation","40/442","480/18842",0.0833333333333333,3.55241327300151,8.77941987218749,3.89240112335254e-12,2.4436763959393e-09,2.4436763959393e-09,"FERMT2/PRKG1/PLN/PECAM1/COL1A2/ITGA1/PCSK5/JPH2/TACR2/POPDC2/CD38/ATP1A2/KCNJ8/STC1/AKAP12/ATP2B4/ELN/KCNMA1/ITGA4/FLNA/GJA1/RGS2/CDH5/DES/AGTR1/SERPING1/SGCD/HSPB7/ANK2/CAV1/F2R/SLIT2/GJC1/VEGFC/CACNA2D1/HTR2B/ZEB2/MMP2/EDNRA/KCNE4",40
"GO:0007507","heart development","38/442","438/18842",0.0867579908675799,3.69840285956321,8.85608812218805,4.11534973047242e-12,2.4436763959393e-09,2.4436763959393e-09,"DLC1/HEG1/ZFPM2/TGFBR1/SORBS2/PCSK5/GREM1/JPH2/ADAMTS5/POPDC2/PKD2/HOPX/ELN/MEIS1/PDLIM4/GJA1/MEF2C/RGS2/MYH11/SGCD/HSPB7/CDH11/ANK2/SLIT2/BASP1/VCAM1/COL3A1/PDLIM7/PDLIM3/HTR2B/MYOCD/MMP2/ASB2/PRICKLE1/LDB3/EDNRA/NRP2/NFATC1",38
"GO:0060537","muscle tissue development","31/442","298/18842",0.104026845637584,4.43455616629718,9.26256446552719,4.12882808872197e-12,2.4436763959393e-09,2.4436763959393e-09,"EFEMP2/EGR2/ZFPM2/TGFBR1/SORBS2/GREM1/JPH2/MYLK/POPDC2/PKD2/HOPX/SVIL/MEIS1/IGFBP5/GJA1/MEF2C/RGS2/CSRP2/MYH11/CAV2/SGCD/PGM5/CAV1/COL3A1/COL6A1/MYOCD/ASB2/PRICKLE1/CFL2/CSRP1/EDNRA",31
"GO:0006939","smooth muscle contraction","17/442","85/18842",0.2,8.52579185520362,10.7779006069176,1.07413577260672e-11,5.74817245292482e-09,5.74817245292482e-09,"PRKG1/TACR2/MYLK/PTGER3/CD38/CHRNA3/ATP2B4/KCNMA1/RGS2/MYH11/CAV1/F2R/HTR2B/MYOCD/SMTN/CNN1/EDNRA",17
"GO:0003013","circulatory system process","43/442","564/18842",0.076241134751773,3.25008022849074,8.40867209364712,1.10995364768039e-11,5.74817245292482e-09,5.74817245292482e-09,"FERMT2/WWTR1/PRKG1/SLC24A3/PLN/PECAM1/COL1A2/ITGA1/PCSK5/JPH2/TACR2/POPDC2/CD38/ATP1A2/KCNJ8/STC1/AKAP12/ATP2B4/ELN/KCNMA1/ITGA4/FLNA/GJA1/RGS2/CDH5/DES/AGTR1/SERPING1/SGCD/HSPB7/ANK2/CAV1/F2R/SLIT2/GJC1/FYN/VEGFC/CACNA2D1/HTR2B/ZEB2/MMP2/EDNRA/KCNE4",43
"GO:0040017","positive regulation of locomotion","45/442","614/18842",0.0732899022801303,3.12427225964302,8.29428685799291,1.35529243751577e-11,6.60585478662098e-09,6.60585478662098e-09,"TIAM1/FERMT2/SPARC/SERPINE1/MCAM/CCL2/TWIST2/TGFBR1/MAP4K4/AKT3/FGFR1/PECAM1/GREM1/CCL5/PDGFC/TACR2/MYLK/ICAM1/DDR2/AKAP12/ACKR3/LRRC15/PDPN/THBS4/SYNPO2/SRGAP2C/ACTA2/GLIPR2/ADAMTS1/ITGA4/FLNA/CD74/IGFBP5/THBS1/CDH5/CAV1/F2R/PTPRC/SLIT2/VEGFC/JAM3/NCKAP1L/MMP2/PRKD1/NRP2",45
"GO:0031589","cell-substrate adhesion","32/442","333/18842",0.0960960960960961,4.0964765670648,8.83593748989741,1.5362023783209e-11,7.07165161487054e-09,7.07165161487054e-09,"EFEMP2/TIAM1/SORBS1/FERMT2/NID1/SERPINE1/DLC1/MAP4K4/TGFB1I1/SGCE/ITGA1/PHLDB2/GREM1/CCDC80/ANTXR1/COL13A1/GBP1/ITGA11/COL16A1/EPHA3/ITGBL1/PDPN/ITGA4/FLNA/EDIL3/THBS1/VWF/ADAMTS12/CDH11/LAMB2/VCAM1/COL3A1",32
"GO:0030335","positive regulation of cell migration","43/442","573/18842",0.075043630017452,3.19903184793853,8.2852504351134,1.85728401717813e-11,8.09971335070421e-09,8.09971335070421e-09,"TIAM1/FERMT2/SPARC/SERPINE1/MCAM/CCL2/TWIST2/TGFBR1/MAP4K4/AKT3/FGFR1/PECAM1/GREM1/CCL5/PDGFC/MYLK/ICAM1/DDR2/AKAP12/ACKR3/LRRC15/PDPN/THBS4/SYNPO2/SRGAP2C/ACTA2/GLIPR2/ADAMTS1/ITGA4/FLNA/CD74/IGFBP5/THBS1/CDH5/CAV1/F2R/PTPRC/VEGFC/JAM3/NCKAP1L/MMP2/PRKD1/NRP2",43
"GO:2000147","positive regulation of cell motility","44/442","600/18842",0.0733333333333333,3.12612368024133,8.20317774792878,2.27906574735547e-11,9.44216939129371e-09,9.44216939129371e-09,"TIAM1/FERMT2/SPARC/SERPINE1/MCAM/CCL2/TWIST2/TGFBR1/MAP4K4/AKT3/FGFR1/PECAM1/GREM1/CCL5/PDGFC/TACR2/MYLK/ICAM1/DDR2/AKAP12/ACKR3/LRRC15/PDPN/THBS4/SYNPO2/SRGAP2C/ACTA2/GLIPR2/ADAMTS1/ITGA4/FLNA/CD74/IGFBP5/THBS1/CDH5/CAV1/F2R/PTPRC/VEGFC/JAM3/NCKAP1L/MMP2/PRKD1/NRP2",44
