"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","3/9","99/9382",0.0303030303030303,31.5892255892256,9.48087495417985,9.1433581662881e-05,0.0332818237252887,0.0332818237252887,"2359/3109/3113",3
"Human Diseases","Immune disease","hsa05310","Asthma","2/9","32/9382",0.0625,65.1527777777778,11.2639616643389,0.000399746192418272,0.0480924225986929,0.0480924225986929,"3109/3113",2
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","3/9","180/9382",0.0166666666666667,17.3740740740741,6.87319084615913,0.0005358139322464,0.0480924225986929,0.0480924225986929,"3109/29992/3113",3
"Human Diseases","Immune disease","hsa05330","Allograft rejection","2/9","39/9382",0.0512820512820513,53.4586894586895,10.1721575946707,0.000595123569616733,0.0480924225986929,0.0480924225986929,"3109/3113",2
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","2/9","44/9382",0.0454545454545455,47.3838383838384,9.55592213757799,0.000757877025194664,0.0480924225986929,0.0480924225986929,"3109/3113",2
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","2/9","45/9382",0.0444444444444444,46.3308641975309,9.4450245324865,0.000792732240637794,0.0480924225986929,0.0480924225986929,"3109/3113",2
