"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_PATHWAYS_IN_CANCER","HALLMARK_MYC_TARGETS_V2","KEGG_COLORECTAL_CANCER","location_distal"
0.910899851150019,0.208717987409576,0.355505910670883,-0.832240652233271,-0.388005404778203,-0.08593246940565,0.0661112002076348,0.197737390154284
1.00184156314476,0.586218833552935,0.680407411064476,-0.617190322508705,-0.771868567059009,-0.454412488207254,0.149366593581203,0.688121041855591
1.16280043096341,0.358424051720218,0.701294839815448,-1.03168936301448,-0.636257242514834,-0.334974282746874,0.324687911474858,0.719348611970441
0.505836700306021,0.361754743352506,0.579920314344198,-0.449410775291108,-0.604387807396558,-0.179263045602788,0.394361704681674,0.578722609057422
0.67317414426992,0.309788691860753,0.683435411726836,-0.934610728604233,-0.66588243190111,-0.534063458438486,0.60132879577042,0.872936354479867
0.226165501454264,0.261923537166907,0.764955649960785,-0.672049880262411,-0.566393055363757,-0.512421719897855,0.449207196788391,0.984852462186202
0.711904257291979,0.444875358295023,0.493935273210033,-0.63602844053372,-0.73772165547045,-0.2917138791844,0.587924441588502,0.871188608300532
0.724842821934507,0.409125160227729,0.617123702767804,-0.930544446557472,-0.502256395903527,-0.396798059690909,0.453006888314361,0.800416092388086
0.531648090469612,0.440598723328747,0.218976184373324,-0.350436655253778,-0.270719279162735,-0.34546464342267,0.151048148005135,0.981764688255103
0.95912669872412,0.361182056558891,0.991141921758732,-1.44173087709597,-0.589362549372859,-0.498011468797905,0.739488654842672,1.09050690845055
0.0146610565207949,0.622966025842464,0.320912336377636,-0.406724314821991,-0.225309882520255,-0.642515515937738,0.449761482990266,1.01928519912453
0.657745483098005,0.584527397410425,0.351049814863432,-0.91759144667017,-0.207098702683063,-0.540060071928514,0.39362713874916,0.895935970444484
0.936606640848719,0.365467828607612,0.633102176616681,-0.796754199241052,-1.06007407320301,-0.391253980519512,0.418262911905364,0.599767017171645
0.55867776604247,0.299632263963941,0.5331367178619,-0.322729366624331,-0.712020711038273,-0.142313456207845,0.724320069305781,0.593251680147682
0.785639217154171,0.495682459041113,0.624209267713278,-1.15792704880706,-0.554196058061876,-0.530273789608189,0.685250340271042,1.2545901975994
1.17866021060606,0.123465458474258,0.882017912265872,-0.968710502326554,-1.14437508312359,-0.345169517052742,0.641279290944253,0.951362157118128
0.166621150098618,0.615951880021021,0.358564985400071,-0.504970437443952,-0.116243563705808,-0.548596217050416,0.465488806921153,0.544120226828999
-0.415446438139982,0.418738811865981,0.347363200397154,-0.39631065409203,0.576141334285997,-0.686226095811942,0.147700003996454,1.37723333138763
1.28569220151535,0.294757022119557,0.435728109364052,-0.876031669054822,-0.773623381501311,-0.234074225341761,0.398164182842497,1.08248083379052
0.893695876287026,0.504595116912293,0.576825357598483,-1.01431455943239,-0.622452455375921,-0.470720288037083,0.477812670663605,1.17932488834395
0.633321533934784,0.618627087652886,0.532395969224303,-0.978426166657497,-0.419041440210712,-0.339017200122468,0.374434196654182,0.873400015154382
1.00684750224367,0.558473715703082,0.136121255249292,-0.843242140754878,-0.243433451628286,-0.353195930649368,0.333948267012151,0.504661243391358
0.59481660756719,0.3684665785643,0.404812937442218,-0.7230958439856,-0.269291365264879,-0.45146227665203,0.316691668238204,0.696434319462422
0.312180193316345,0.464165818928372,0.454030516407115,-0.574858908420359,-0.52425596952829,-0.63613144613947,0.442007895742593,0.781765839016286
0.815093993621676,0.682226916511138,0.464030678736053,-1.05704747525278,-0.692597533447067,-0.500006038092918,0.551408518232265,0.688478974423745
0.165701246532977,0.196789454039212,0.165765242740137,-0.28934630495965,-0.0466534679382128,-0.406631182453232,0.338389313116607,0.523422775473748
0.639960299682248,0.516671700438442,0.728496818200798,-0.599625663501494,-1.11756393686382,-0.477721138756225,0.608401964761462,0.687941201784355
0.582173518618785,0.232203822413286,0.936255796982442,-1.12659636677192,-0.785322939538979,-0.65788712932017,0.818822815017835,0.846187362827818
0.190562396630366,0.344643834750404,0.416861561985381,-0.387165392067851,-0.410785055895233,-0.330508175095622,0.489266598991345,0.891128411938716
