"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","Direction"
0.534387783863732,9.07024572380841,5.47570058679048,4.25816642692062e-07,0.00990066275923313,5.7060470249781,"201455_s_at","up"
-0.498934742540489,7.00484547187144,-4.89580750554261,4.54349395076361e-06,0.0425296630530892,3.70444251743624,"214448_x_at","down"
-0.498505373503937,8.44845908681245,-4.84818579770021,5.48746243857329e-06,0.0425296630530892,3.54487293341145,"212512_s_at","down"
0.446129232882565,6.99847042285869,4.75920899216666,7.78869268214508e-06,0.0452737233881388,3.24889605971159,"231850_x_at","up"
0.48107726894203,8.30737854846025,4.5932790419642,1.4832212159236e-05,0.0689727529828795,2.70478644983674,"226797_at","up"
0.486696065228762,5.36358161938852,4.39868646743087,3.10814671005009e-05,0.10667131801591,2.08049322779547,"235053_at","up"
0.483921384216214,7.68161171133588,4.29256528919626,4.61841679204927e-05,0.10667131801591,1.74669102002668,"212061_at","up"
0.329577022152274,7.06589612343161,4.25387190684405,5.32866241901406e-05,0.10667131801591,1.62619903088001,"226298_at","up"
-0.603188752142882,5.5434267669989,-4.25144580956582,5.3765403881977e-05,0.10667131801591,1.61866616368828,"225874_at","down"
0.354114187174935,7.25923661941832,4.22609900638967,5.90219465956262e-05,0.10667131801591,1.54012285864471,"205250_s_at","up"
-0.335268649513011,9.59155557095569,-4.20971904516818,6.26786537628963e-05,0.10667131801591,1.48951853282753,"200055_at","down"
0.43165252276601,7.38885974248014,4.19591937105477,6.59277926673693e-05,0.10667131801591,1.44697958962642,"202630_at","up"
0.512187436002629,6.88361753422507,4.18222227316902,6.93128170311616e-05,0.10667131801591,1.40484212965773,"214101_s_at","up"
0.551094857642412,5.73002965835493,4.13079646734809,8.35777459528999e-05,0.10667131801591,1.24740202797958,"232020_at","up"
0.583985455290593,7.00124426960003,4.12443821519692,8.55262511232852e-05,0.10667131801591,1.22802085953417,"217506_at","up"
-0.403029915758809,7.59003573685829,-4.09145624561573,9.63550128554899e-05,0.10667131801591,1.12778739623632,"214062_x_at","down"
0.426142231526915,7.50055571862564,4.08823913272436,9.74791196903056e-05,0.10667131801591,1.11803769110912,"227489_at","up"
0.745399532810275,5.69323598418637,4.02980604750074,0.00012022695708604,0.10667131801591,0.941802738210548,"232038_at","up"
0.7092962178863,5.70548240002618,4.02461830149641,0.000122476226125872,0.10667131801591,0.926234963239104,"1558605_at","up"
0.373892723170821,10.1814571859202,3.9996067776512,0.000133898918188762,0.10667131801591,0.851359985175439,"208771_s_at","up"
-0.450607132213707,6.81118690105512,-3.99761861233965,0.000134849466885579,0.10667131801591,0.845421116705878,"208255_s_at","down"
0.394915330032651,8.18632795203927,3.99709900752967,0.000135098955825756,0.10667131801591,0.843869315061689,"201454_s_at","up"
0.476421744390942,6.63596659880375,3.99241592048868,0.000137367597912137,0.10667131801591,0.829889154576387,"241792_x_at","up"
-0.332089629197652,9.09986433674391,-3.98519521202071,0.000140937241738896,0.10667131801591,0.808354400657087,"218057_x_at","down"
