"gene_symbol","stouffer_z","stouffer_p","stouffer_fdr"
"TSPAN4",-2.96979281542414,0.00298000656944231,0.228821129187963
"WWP2",-2.96888778086895,0.00298879724124237,0.228821129187963
"RARA",-2.96377057250181,0.0030389476714638,0.231405220712859
"SYT9",-2.96340427306303,0.00304256680492665,0.231405220712859
"PAX8",2.96008127244868,0.00307557895079728,0.232618021451487
"NIPA1",2.95907855198228,0.00308560437609126,0.232618021451487
"TNFSF12-TNFSF13",-2.95873295439402,0.00308906663803457,0.232618021451487
"KCNAB2",-2.95768599100311,0.00309957694723112,0.232618021451487
"TRADD",-2.9567681858455,0.00310881746587559,0.232618021451487
"MPHOSPH9",2.95461058782564,0.00313063930201533,0.232958131895085
"YLPM1",2.95432737181754,0.00313351407894863,0.232958131895085
"TPM2",-2.95331219419306,0.0031438383981472,0.232976562831928
"ABHD17A",-2.95134703502805,0.00316391215501172,0.233715057303597
"MYDGF",-2.94604561725824,0.00321864928179907,0.234620185991058
"MAPK1IP1L",2.94514881150281,0.00322799367699616,0.234620185991058
"NUDT4",-2.94448675329384,0.00323490794001826,0.234620185991058
"ZNF44",-2.94445992563176,0.00323518840134007,0.234620185991058
"HNF4A",-2.94440299590548,0.00323578362858023,0.234620185991058
"JPH2",-2.94428188124481,0.00323705027166419,0.234620185991058
"RAD23B",2.94204391527352,0.00326053684727463,0.23558397639324
"FBXW12",-2.93837918118787,0.00329933225987934,0.236411297509517
"LHX9",-2.93808125207979,0.00330250458830846,0.236411297509517
"EARS2",-2.93806647152201,0.0033026620429728,0.236411297509517
"STAT1",-2.9365342270578,0.00331902191701591,0.236849091800385
"POLR3H",-2.93481592608495,0.00333745610129266,0.237168650716908
"LOC101927181",-2.93376912305149,0.00334873201311677,0.237168650716908
"TMED10",2.93259460595842,0.00336142492244268,0.237168650716908
"MIDN",-2.93171446781591,0.00337096520071237,0.237168650716908
"TPP1",-2.93048145222748,0.00338437196863609,0.237168650716908
"SLC38A7",-2.93041955479727,0.00338504626688204,0.237168650716908
"IFT81",2.92860976852366,0.00340481587158248,0.237271757838395
"RGR",-2.92840655798882,0.00340704223875901,0.237271757838395
"LDB3",-2.92679506376084,0.00342474469378725,0.237788354549715
"IRF1",-2.92575710009162,0.0034361911387181,0.237825503256022
"SYMPK",-2.92488350140358,0.00344585197832133,0.237825503256022
"GGA2",-2.92230162537447,0.00347454877670764,0.238571211864155
"OSBPL8",2.92134344372619,0.00348525390435391,0.238571211864155
"LOC102606465",2.92113276692061,0.00348761167813176,0.238571211864155
"RP1L1",2.91789549384681,0.0035240243617275,0.240350935892335
"RAD54L2",-2.91588887490562,0.00354676802036384,0.241190657055389
"RSL24D1",2.91321044615843,0.00357733427586179,0.242555852763051
"FAM84A",-2.90998318018368,0.00361448207405549,0.244358011796015
"MMP24-AS1",-2.90790800311616,0.00363855359700419,0.244744285375382
"TPMT",-2.90740861275501,0.00364436811785505,0.244744285375382
"AKT2",-2.90522085451796,0.00366994042795678,0.244744285375382
"ARRB1",-2.90283669441142,0.00369799414199972,0.244744285375382
"ZNF233",2.90252439539747,0.00370168327920698,0.244744285375382
"CBX2",-2.90082559775236,0.00372180956393941,0.244744285375382
"DNASE2",-2.90000225079636,0.00373159980497897,0.244744285375382
"KIF21A",2.89915492746745,0.0037416995808007,0.244744285375382
"ARAP2",-2.89694944039687,0.0037681047705872,0.244744285375382
"TAPBP",-2.89680794255763,0.00376980462060709,0.244744285375382
"FGD3",-2.89629814017839,0.00377593478842205,0.244744285375382
"ORAI2",-2.89345556169165,0.00381028203914233,0.244744285375382
"PHYHIPL",2.89304615425012,0.00381525228488943,0.244744285375382
"TMPRSS5",2.8916439086241,0.00383232035732925,0.244744285375382
"WDR17",2.89157869972727,0.00383311576269163,0.244744285375382
"ZNF644",2.89133160938866,0.0038361310834854,0.244744285375382
"OLIG2",2.89098452881462,0.00384037025625568,0.244744285375382
"CIB3",-2.88880016413047,0.00386714747621794,0.244744285375382
"PVRIG",-2.88851376099291,0.00387067092239753,0.244744285375382
"FEM1B",2.88823727405984,0.00387407514181427,0.244744285375382
"KRR1",2.88819590936998,0.00387458467449914,0.244744285375382
"EAF2",-2.8873809365603,0.00388463598086681,0.244744285375382
"KANK1",-2.88686885357389,0.00389096376642666,0.244744285375382
"DPYSL4",-2.8863800733822,0.00389701233234972,0.244744285375382
"KLHL28",2.88589163732184,0.00390306517006311,0.244744285375382
"RNGTT",2.88546196816328,0.00390839681022026,0.244744285375382
"LOC101929694",-2.88527646045195,0.00391070076555832,0.244744285375382
"SMPD1",-2.88399838116414,0.00392660771832287,0.244744285375382
"TRAPPC3",-2.88395317746544,0.00392717139718294,0.244744285375382
"KIAA1033",2.88296084110294,0.00393956411354873,0.244856617928387
"IGH",-2.88143467648994,0.00395869282596872,0.244889831132843
"MMAA",2.88122863143909,0.0039612818149597,0.244889831132843
"TIGIT",-2.87873631638855,0.00399272015935268,0.24518634246074
"ZNF286A",2.87808324211334,0.00400099548451932,0.24518634246074
"ARIH1",2.87801086033328,0.00400191361647652,0.24518634246074
"SLC36A1",-2.8770449474374,0.00401418413076076,0.24518634246074
"ERGIC2",2.876658687809,0.00401910054896503,0.24518634246074
"TMOD3",2.87144656773004,0.00408597851717177,0.247084117802556
