"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","fisher_p","stouffer_z","stouffer_p","fisher_fdr","stouffer_fdr","mean_logfc"
"ADAMTS16",0.549199202375401,0.0023013781540374,"up",-1.41989607618628,0.391525201406954,"down",-0.27782152877128,0.0288926603947003,"down",-1.94012594268476,0.628014707025502,"down",0.118419509859275,0.143028692033026,"up",5,2,3,"down",0.6,0.00383266607252402,0.722018447163223,0.470283135999894,0.0879456644153804,0.747070798341356,0.861092451975399
"ZDHHC20",-0.680885888059034,0.00243537598553903,"down",-240.28944975141,0.0753764615928881,"down",0.183087869310314,0.514809578512976,"up",13.0216968325792,0.30008686153687,"up",0.11937341635695,0.179017646606668,"up",5,3,2,"up",0.6,0.00664931141242238,-0.806501195507255,0.419953918971476,0.104592827280502,0.710962868331241,50.8588987515431
"CNEP1R1",-0.495119961171902,0.00269849653562535,"down",-14.0697526559198,0.415058555501636,"down",0.115901764411715,0.490495004517264,"up",-47.931169683258,0.51510854322113,"down",-0.0502727868031368,0.443510517831745,"down",5,1,4,"down",0.8,0.055534856778507,-1.98562938017177,0.0470744916746216,0.231593837846848,0.269126589642411,12.5324433703129
"ZNF570",-0.454968754860811,0.00274289638575953,"down",7.73639448106012,0.0232254191025666,"up",0.150951602029778,0.378108796142742,"up",-10.3982707390649,0.319626992697423,"down",0.0670551053580556,0.305041652045224,"up",5,3,2,"up",0.6,0.00384450402594122,0.279541861895031,0.779829016740847,0.0880283902185724,0.912926989603506,3.76152813647473
"N4BP2L1",-0.660869857913433,0.00288898699326582,"down",0.675293482151602,0.249616405678134,"up",-0.288501791057269,0.067701205637728,"down",-35.6545279034691,0.329168228648234,"down",-0.0270651936011763,0.279136133704073,"down",5,1,4,"down",0.8,0.00609457726282411,-2.67871488710849,0.00739052934964334,0.102024524712899,0.117338924852105,7.46125164563852
"LINC01596",-0.575007137397399,0.00293837442606425,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575007137397399
"C2orf74",0.455565004080597,0.00324368306288775,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455565004080597
"HYAL3",0.433378410845167,0.00327846143060894,"up",-7.51310150063669,0.030597572643735,"down",-0.0430300822277804,0.695025543175474,"down",6.91856334841628,0.667792112713027,"up",-0.154264722553244,0.0343882330568796,"down",5,2,3,"down",0.6,0.00291537536978442,-0.774065486702626,0.438892065984796,0.0795992228249282,0.725685592215126,3.01246761293583
"SORBS1",-0.642388571546983,0.00341172771344227,"down",7.77436891114982,0.0736073533273675,"up",-0.368260850814068,0.0621054338097895,"down",-804.762189291101,0.0132326252068304,"down",-0.0607607426101763,0.140119256634163,"down",5,1,4,"down",0.8,0.000139502883198717,-3.00212374269388,0.00268103170549358,0.0328110781283382,0.0816635216487265,162.721593673444
"MCF2L",-0.606920229882871,0.00349534460063186,"down",-3.69063511103648,0.0939082574521858,"down",0.0803593803287313,0.540974413156839,"up",7.81241025641024,0.167875376006259,"up",-0.103728266356458,0.0591222682016935,"down",5,2,3,"down",0.6,0.00312549470214111,-2.47507782574135,0.0133207145044349,0.0811386704131996,0.15073293726951,2.45881064880296
"TP53I11",0.432807439140811,0.00359082440298738,"up",-34.6043273019604,0.00133359996906725,"down",-0.37806584868411,0.019361290908087,"down",13.6305263951734,0.287680635233788,"up",-0.226278030708367,0.0146575364149336,"down",5,2,3,"down",0.6,4.35005033063206e-06,-2.19439499660256,0.0282070252998277,0.0134403763174535,0.214640513543476,9.85440100313342
