"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset"
216.177007839161,574.011509133401,5.405167645577,6.26967763013733e-07,0.0250153104031227,4.28969735878765,"201455_s_at","up","significant","GSE28702"
-2.21701867183018,2.10167191827551,-5.31276763844918,9.15054792981168e-07,0.0250153104031227,4.01618399211833,"231336_at","down","significant","GSE28702"
40.0323376344402,133.871483289302,5.03923773232717,2.75576435993798e-06,0.0397778102622132,3.2166912211608,"231850_x_at","up","significant","GSE28702"
-123.826648668262,372.876364174771,-5.02554353972416,2.91012786554829e-06,0.0397778102622132,3.17709800707207,"212512_s_at","down","significant","GSE28702"
30.128322028882,60.5488794875889,4.72742708170396,9.36609419453764e-06,0.0932857050742166,2.32664270786106,"1558605_at","up","nominal","GSE28702"
114.520861129186,338.930175649586,4.7008114967414,1.03786661292934e-05,0.0932857050742166,2.25184923897627,"226797_at","up","nominal","GSE28702"
13.6888222984621,43.1481383843809,4.66428267385614,1.19433001466761e-05,0.0932857050742166,2.14952054404098,"235053_at","up","nominal","GSE28702"
29.7842284930663,81.4494019291624,4.55559296387165,1.80776284939525e-05,0.118257814142523,1.84731698864666,"230211_at","up","nominal","GSE28702"
18.092690703301,55.8408932791407,4.51517911964259,2.10628899751341e-05,0.118257814142523,1.7358429699687,"205497_at","up","nominal","GSE28702"
-49.6290790821823,137.036585071854,-4.50621741830303,2.1786882472497e-05,0.118257814142523,1.71119110395213,"214448_x_at","down","nominal","GSE28702"
46.713875028966,127.952256262157,4.48282536564011,2.37921528224555e-05,0.118257814142523,1.64696065594375,"214101_s_at","up","nominal","GSE28702"
92.8605623538054,308.582017427783,4.39995869343576,3.24374848542451e-05,0.14321239762576,1.42080302613875,"201454_s_at","up","nominal","GSE28702"
31.4525257605334,138.024341437074,4.37597122601308,3.54620390223311e-05,0.14321239762576,1.35574678722866,"226298_at","up","nominal","GSE28702"
332.196711170815,1221.15729316011,4.34073055203507,4.04051365816166e-05,0.14321239762576,1.26051174824438,"208771_s_at","up","nominal","GSE28702"
16.0654899858668,45.9464804978952,4.33660650135195,4.10253749734432e-05,0.14321239762576,1.2493936093977,"239760_at","up","nominal","GSE28702"
42.0430171683248,208.127603827841,4.29942802690194,4.70480495084316e-05,0.14321239762576,1.14941928050288,"226951_at","up","nominal","GSE28702"
8.90704626065235,26.9115430323704,4.29083773111204,4.85564818311818e-05,0.14321239762576,1.12638571002935,"1560720_at","up","nominal","GSE28702"
9.91460177826287,32.2313427028596,4.28396447355092,4.9796924896927e-05,0.14321239762576,1.10797411278013,"243264_s_at","up","nominal","GSE28702"
7.86329859017952,19.8023163202206,4.26953269747725,5.2501787300653e-05,0.14321239762576,1.06936757912193,"1558606_s_at","up","nominal","GSE28702"
-63.553550499979,195.363385277979,-4.26696136371681,5.29983694974177e-05,0.14321239762576,1.06249644941104,"212625_at","down","nominal","GSE28702"
26.3178895552943,111.99577877631,4.25679667348921,5.50061335188105e-05,0.14321239762576,1.03535649805232,"213463_s_at","up","nominal","GSE28702"
-141.896472729594,572.710195412977,-4.22630971352856,6.14777960350601e-05,0.152786295373496,0.954169294924364,"218057_x_at","down","nominal","GSE28702"
