"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"A_24_P916797",-0.563131557929299,-0.00945238248433706,-2.49581697196507,0.0139299727639904,0.999892187031336,-4.07186215933469,"A_24_P916797","down","nominal","GSE104645",NA
"A_32_P67036",-0.579407584125885,0.100903443319054,-2.49093990420285,0.014112835725455,0.999892187031336,-4.07426543588531,"A_32_P67036","down","nominal","GSE104645",NA
"A_32_P178724",-0.498152868271466,-0.00418429496514997,-2.48874195728932,0.014195945453909,0.999892187031336,-4.07534725536522,"A_32_P178724","down","nominal","GSE104645",NA
"A_23_P381772",-0.627310156451206,0.200603208980539,-2.48264352062569,0.0144288365236066,0.999892187031336,-4.07834475953201,"A_23_P381772","down","nominal","GSE104645",NA
"A_24_P928133",-0.406580379861479,-0.0785756326301433,-2.48138879657043,0.0144771738206469,0.999892187031336,-4.07896073000571,"A_24_P928133","down","nominal","GSE104645",NA
"A_32_P91491",-0.540145639443174,-0.00103912919210588,-2.46023522720199,0.0153141517142212,0.999892187031336,-4.0893067609106,"A_32_P91491","down","nominal","GSE104645",NA
"A_24_P118211",-0.559052405404871,-0.136474317114496,-2.43488207448446,0.0163739290361049,0.999892187031336,-4.10161014461827,"A_24_P118211","down","nominal","GSE104645",NA
"A_32_P234637",-0.311615015508038,0.0928860091707651,-2.41023955736004,0.0174660253851058,0.999892187031336,-4.11346715039489,"A_32_P234637","down","nominal","GSE104645",NA
"A_32_P44210",-0.55749472149048,0.135992670959041,-2.40304891881772,0.0177966577466938,0.999892187031336,-4.11690805722562,"A_32_P44210","down","nominal","GSE104645",NA
"A_32_P140179",-0.559951472560329,-0.0471776351123815,-2.40280446292668,0.0178079950193149,0.999892187031336,-4.11702488491105,"A_32_P140179","down","nominal","GSE104645",NA
"A_24_P917595",-0.466939356460686,-0.0153086146556113,-2.40256211861317,0.0178192406867192,0.999892187031336,-4.1171406936612,"A_24_P917595","down","nominal","GSE104645",NA
"A_24_P467449",-0.440101766777993,-0.0587352222304957,-2.40204368783334,0.0178433189397995,0.999892187031336,-4.11738840273529,"A_24_P467449","down","nominal","GSE104645",NA
"A_24_P628683",-0.424055491254551,-0.10647895340188,-2.40167935691391,0.0178602573693253,0.999892187031336,-4.11756245534719,"A_24_P628683","down","nominal","GSE104645",NA
"A_32_P15139",-0.427028981752004,-0.00295249218231655,-2.38732993229556,0.0185388355014524,0.999892187031336,-4.12440008788087,"A_32_P15139","down","nominal","GSE104645",NA
"A_32_P66266",-0.38928915670623,0.0668619893786906,-2.38363062791843,0.0187174367746403,0.999892187031336,-4.12615728287424,"A_32_P66266","down","nominal","GSE104645",NA
"A_32_P30630",-0.438876925457395,0.034852328477093,-2.38131768396586,0.0188298778295397,0.999892187031336,-4.12725478788958,"A_32_P30630","down","nominal","GSE104645",NA
"A_32_P50357",-0.53597917638918,0.0552480561872034,-2.37566534581289,0.0191071804370251,0.999892187031336,-4.1299330978743,"A_32_P50357","down","nominal","GSE104645",NA
"A_32_P77665",-0.639303855138612,0.267420284221912,-2.34718783136566,0.0205599769523675,0.999892187031336,-4.14334559898153,"A_32_P77665","down","nominal","GSE104645",NA
"A_24_P926684",-0.485229019669691,0.166772098245939,-2.34644787098385,0.0205989928426155,0.999892187031336,-4.14369229625658,"A_24_P926684","down","nominal","GSE104645",NA
"A_24_P102406",-0.360816569057465,0.0603408984594722,-2.34307139724516,0.0207778550515989,0.999892187031336,-4.14527312344313,"A_24_P102406","down","nominal","GSE104645",NA
"A_32_P167761",-0.647246118831452,-0.0711778228231655,-2.32684624761784,0.0216566063470784,0.999892187031336,-4.15284277559388,"A_32_P167761","down","nominal","GSE104645",NA
"A_32_P205139",-0.337001264812101,0.00352545684826533,-2.32370259155187,0.0218306050102969,0.999892187031336,-4.15430427542922,"A_32_P205139","down","nominal","GSE104645",NA
"A_32_P2157",-0.457847143297524,0.056765302707573,-2.31267206658994,0.0224509171615164,0.999892187031336,-4.15941919922036,"A_32_P2157","down","nominal","GSE104645",NA
"A_24_P943139",-0.477426555258316,-0.0832335625776881,-2.31086566571341,0.0225539669725502,0.999892187031336,-4.16025487615334,"A_24_P943139","down","nominal","GSE104645",NA
"A_32_P199002",-0.501327248405279,0.134223032582974,-2.30631188555338,0.0228155961565649,0.999892187031336,-4.16235909103519,"A_32_P199002","down","nominal","GSE104645",NA
"A_32_P17984",-0.391686941169333,-0.083090263252651,-2.28989585620797,0.0237810401622045,0.999892187031336,-4.16991540615115,"A_32_P17984","down","nominal","GSE104645",NA
"A_32_P82051",-0.590935541090529,0.0929540095541938,-2.27949792045795,0.0244109546710088,0.999892187031336,-4.1746778682647,"A_32_P82051","down","nominal","GSE104645",NA
"A_23_P424269",-0.380951888232163,0.0406687648704519,-2.27017323879141,0.0249882551937789,0.999892187031336,-4.1789330731451,"A_23_P424269","down","nominal","GSE104645",NA
"A_23_P95172",-0.427931643708673,-0.0170463580191479,-2.26905658085236,0.0250581849188851,0.999892187031336,-4.17944165048566,"A_23_P95172","down","nominal","GSE104645",NA
"A_24_P739900",-0.43878344124312,-0.0990903237071815,-2.26158968633075,0.0255302169591855,0.999892187031336,-4.18283693587052,"A_24_P739900","down","nominal","GSE104645",NA
"A_32_P211752",0.386383236368795,0.0513052851639987,2.25926911299358,0.0256784938818019,0.999892187031336,-4.18389018406349,"A_32_P211752","up","nominal","GSE104645",NA
"A_32_P235145",-0.438673691810183,-0.00533650969699507,-2.25747083842367,0.0257939158208451,0.999892187031336,-4.18470573988379,"A_32_P235145","down","nominal","GSE104645",NA
"A_32_P131100",-0.42073285475079,-0.00689400616847052,-2.24954212070521,0.0263082532279333,0.999892187031336,-4.18829497022959,"A_32_P131100","down","nominal","GSE104645",NA
"A_24_P557351",-0.541892348420264,0.128297397518482,-2.24706567375503,0.0264707295403486,0.999892187031336,-4.189413815404,"A_24_P557351","down","nominal","GSE104645",NA
"A_24_P940820",-0.633316759288643,0.0357540899074321,-2.24507502573519,0.0266019689609757,0.999892187031336,-4.19031241558092,"A_24_P940820","down","nominal","GSE104645",NA
"A_32_P35256",-0.453645110177784,0.0839156550102592,-2.2438751795507,0.0266813469896514,0.999892187031336,-4.19085371030786,"A_32_P35256","down","nominal","GSE104645",NA
"A_24_P942151",-0.398183814046987,0.0281092989285927,-2.22636769852775,0.027863366151878,0.999892187031336,-4.19872379875363,"A_24_P942151","down","nominal","GSE104645",NA
"A_24_P916211",-0.3949107955948,0.0371340754526588,-2.22030189331643,0.0282834327264095,0.999892187031336,-4.20143821871376,"A_24_P916211","down","nominal","GSE104645",NA
"A_32_P109949",-0.403396550262864,-0.086610594596327,-2.21916100058156,0.0283630557522508,0.999892187031336,-4.20194805309803,"A_32_P109949","down","nominal","GSE104645",NA
"A_24_P591119",0.397474379317365,-0.141768300507714,2.21627664988001,0.0285652275624898,0.999892187031336,-4.20323598902216,"A_24_P591119","up","nominal","GSE104645",NA
"A_32_P27209",-0.504823902600067,0.137257728701903,-2.21603046885255,0.0285825411153628,0.999892187031336,-4.20334584850572,"A_32_P27209","down","nominal","GSE104645",NA
"A_24_P924981",-0.397577509160947,0.0415724347603571,-2.21519323707765,0.0286414909095059,0.999892187031336,-4.20371938885334,"A_24_P924981","down","nominal","GSE104645",NA
"A_24_P247464",-0.376533541657591,0.101521375024826,-2.21406760816128,0.0287209139265385,0.999892187031336,-4.204221409791,"A_24_P247464","down","nominal","GSE104645",NA
"A_24_P924979",-0.42883380520193,-0.0493451334130316,-2.21336762889514,0.0287704003984495,0.999892187031336,-4.20453348409272,"A_24_P924979","down","nominal","GSE104645",NA
"A_32_P9191",-0.538874227646358,-0.00216935057126635,-2.21324198530151,0.0287792908954555,0.999892187031336,-4.20458949126125,"A_32_P9191","down","nominal","GSE104645",NA
"A_32_P216888",-0.621916905883785,-0.108075918212859,-2.2109499550834,0.0289418950575877,0.999892187031336,-4.20561071239919,"A_32_P216888","down","nominal","GSE104645",NA
"A_24_P748389",-0.358629185146385,0.0120368242075104,-2.20918657166099,0.0290675397654552,0.999892187031336,-4.20639577451969,"A_24_P748389","down","nominal","GSE104645",NA
"A_32_P34404",-0.464399727331301,-0.0103542997800611,-2.2079294207257,0.029157404367739,0.999892187031336,-4.20695513213782,"A_32_P34404","down","nominal","GSE104645",NA
"A_32_P88880",0.476695669097145,0.076375836442658,2.20621156907155,0.0292805924925079,0.999892187031336,-4.20771903172326,"A_32_P88880","up","nominal","GSE104645",NA
"A_23_P118135",-0.360064237267497,0.0311000450679301,-2.19656045098955,0.0299811433377904,0.999892187031336,-4.21200121145786,"A_23_P118135","down","nominal","GSE104645",NA
"A_32_P12142",-0.400586950345292,-0.156568908249276,-2.19012583154053,0.0304562821632479,0.999892187031336,-4.2148472564825,"A_32_P12142","down","nominal","GSE104645",NA
"A_32_P233379",-0.32496164557028,-0.0512829398548281,-2.18905165222714,0.0305362353431692,0.999892187031336,-4.21532166743038,"A_32_P233379","down","nominal","GSE104645",NA
"A_32_P515431",-0.426892109475733,-0.000913218864672246,-2.18892941604091,0.0305453451694726,0.999892187031336,-4.21537564029118,"A_32_P515431","down","nominal","GSE104645",NA
"A_24_P110601",0.53312432701715,0.226178496269215,2.18678656294075,0.0307054286770941,0.999892187031336,-4.21632138585543,"A_24_P110601","up","nominal","GSE104645",NA
"A_32_P206489",-0.63276659830204,0.269907533653536,-2.18120573935054,0.0311257766628425,0.999892187031336,-4.21878072598898,"A_32_P206489","down","nominal","GSE104645",NA
"A_32_P425876",-0.447552906316991,0.0791636189317096,-2.17516997325963,0.0315860109052368,0.999892187031336,-4.22143444410738,"A_32_P425876","down","nominal","GSE104645",NA
"A_32_P186348",-0.341652119335012,-0.0487342200177539,-2.17502953001292,0.0315967898547837,0.999892187031336,-4.22149611657536,"A_32_P186348","down","nominal","GSE104645",NA
"A_24_P281730",-0.337797612373086,-0.0783127038540175,-2.16536987454877,0.0323458700115808,0.999892187031336,-4.22572967767132,"A_24_P281730","down","nominal","GSE104645",NA
"A_32_P34372",-0.358855190535563,-0.0418633270408176,-2.1612453212782,0.0326703824389909,0.999892187031336,-4.22753239186277,"A_32_P34372","down","nominal","GSE104645",NA
"A_24_P920484",0.262226016569966,-0.156363041429869,2.15857084135113,0.0328823113233639,0.999892187031336,-4.22869973459332,"A_24_P920484","up","nominal","GSE104645",NA
"A_32_P217888",-0.619176472308557,0.00285396655529015,-2.15715153888444,0.0329952617884506,0.999892187031336,-4.22931871601299,"A_32_P217888","down","nominal","GSE104645",NA
"A_32_P226689",0.472581910882479,-0.063727964154525,2.15123727827132,0.0334695563262719,0.999892187031336,-4.23189422770879,"A_32_P226689","up","nominal","GSE104645",NA
"A_32_P148476",0.332600714924224,0.0122736274720495,2.14608935496711,0.0338871906262236,0.999892187031336,-4.23413103087705,"A_32_P148476","up","nominal","GSE104645",NA
"A_24_P885910",-0.392433023995174,-0.034119109128859,-2.14379226500587,0.0340749970924743,0.999892187031336,-4.2351276308125,"A_24_P885910","down","nominal","GSE104645",NA
"A_32_P167111",-0.465064502763136,-0.0400938460707495,-2.14267288047293,0.034166842225477,0.999892187031336,-4.23561294396699,"A_32_P167111","down","nominal","GSE104645",NA
"A_32_P143700",0.376991679383957,-0.0955646784580938,2.13639091219943,0.0346862603825302,0.999892187031336,-4.23833243268936,"A_32_P143700","up","nominal","GSE104645",NA
"A_32_P204722",-0.373402258530915,0.00372864604178088,-2.13313933984323,0.0349577855772029,0.999892187031336,-4.23973732832044,"A_32_P204722","down","nominal","GSE104645",NA
"A_23_P100595",-0.254643218386288,-0.0265579856414676,-2.12837240255765,0.0353591734511038,0.999892187031336,-4.24179360186428,"A_23_P100595","down","nominal","GSE104645",NA
"A_24_P136124",-0.403035874508506,-0.0175969388002663,-2.11343952166096,0.0366424384795894,0.999892187031336,-4.24820917009535,"A_24_P136124","down","nominal","GSE104645",NA
"A_24_P297827",-0.289718398149533,-0.00577164453819407,-2.10797338396103,0.0371221178369131,0.999892187031336,-4.250547735812,"A_24_P297827","down","nominal","GSE104645",NA
"A_24_P366644",-0.442961756832743,-0.0226351971859973,-2.10032332289235,0.0378025310109699,0.999892187031336,-4.25381177864107,"A_24_P366644","down","nominal","GSE104645",NA
"A_24_P882732",0.721090083999437,0.0240911203148641,2.09537402096867,0.0382484331525204,0.999892187031336,-4.25591797517714,"A_24_P882732","up","nominal","GSE104645",NA
"A_32_P15898",-0.410619805230399,0.108804572133722,-2.09223664833138,0.0385334302098811,0.999892187031336,-4.25725085075685,"A_32_P15898","down","nominal","GSE104645",NA
"A_23_P427299",-0.350198056465677,0.000510310408215205,-2.09086234196984,0.0386588458344789,0.999892187031336,-4.25783415910892,"A_23_P427299","down","nominal","GSE104645",NA
"A_32_P105694",-0.530283107040199,0.179982137527528,-2.09059220006987,0.0386835395434908,0.999892187031336,-4.25794877832103,"A_32_P105694","down","nominal","GSE104645",NA
"A_24_P869832",0.562691344441807,0.0793930271755815,2.08147974226231,0.0395244973034522,0.999892187031336,-4.26180754322559,"A_24_P869832","up","nominal","GSE104645",NA
"A_23_P377935",-0.30771960338816,-0.112631595375942,-2.07637960596516,0.040001994690263,0.999892187031336,-4.26396081346262,"A_23_P377935","down","nominal","GSE104645",NA
"A_24_P565110",0.55976654709857,-0.126295296998355,2.07209907428701,0.0404065736879746,0.999892187031336,-4.26576447858768,"A_24_P565110","up","nominal","GSE104645",NA
"A_32_P3783",-0.627638422898979,0.199923794788464,-2.07067976242448,0.0405414947508849,0.999892187031336,-4.26636180697656,"A_32_P3783","down","nominal","GSE104645",NA
"A_32_P224692",-0.34194553196633,-0.0983954534342392,-2.06736062106295,0.0408585257879375,0.999892187031336,-4.26775729355341,"A_32_P224692","down","nominal","GSE104645",NA
"A_32_P191141",-0.376909169322464,0.161647987934529,-2.0671617587697,0.0408775876769527,0.999892187031336,-4.26784084013955,"A_32_P191141","down","nominal","GSE104645",NA
"A_32_P151325",0.544725699543671,0.12409841440379,2.0626201451353,0.0413150044954885,0.999892187031336,-4.26974695790607,"A_32_P151325","up","nominal","GSE104645",NA
"A_32_P179615",-0.348071965357226,-0.188600739481244,-2.05604756844412,0.0419551345293493,0.999892187031336,-4.2724989604667,"A_32_P179615","down","nominal","GSE104645",NA
"A_32_P113322",-0.374607545112418,-0.143880644368721,-2.05118726061251,0.0424339492051382,0.999892187031336,-4.27452906091656,"A_32_P113322","down","nominal","GSE104645",NA
"A_32_P140722",0.357777610954154,0.0447159327338946,2.05024829339856,0.0425269892811545,0.999892187031336,-4.2749207715667,"A_32_P140722","up","nominal","GSE104645",NA
"A_32_P184330",-0.551599771418222,0.125845624071423,-2.04827234855794,0.0427233518043614,0.999892187031336,-4.27574456544995,"A_32_P184330","down","nominal","GSE104645",NA
"A_23_P369090",0.512273290725657,0.030002681503485,2.04333964176636,0.0432169376150717,0.999892187031336,-4.27779802079929,"A_23_P369090","up","nominal","GSE104645",NA
"A_32_P234996",-0.294565226044844,0.0820835608038609,-2.04266073766364,0.0432852519194454,0.999892187031336,-4.27808030366826,"A_32_P234996","down","nominal","GSE104645",NA
"A_23_P378499",-0.403965625353883,0.0887874797039627,-2.03809045493434,0.0437475424685386,0.999892187031336,-4.27997844361495,"A_23_P378499","down","nominal","GSE104645",NA
"A_32_P185701",-0.377017726340249,-0.0425453786075965,-2.03756667660113,0.0438007920665821,0.999892187031336,-4.28019574153332,"A_32_P185701","down","nominal","GSE104645",NA
"A_24_P769096",-0.343731361137145,-0.117945720465463,-2.03480665486972,0.0440823042851887,0.999892187031336,-4.28133996944404,"A_24_P769096","down","nominal","GSE104645",NA
"A_24_P911545",-0.369074405224165,-0.0109256682774689,-2.03209562172776,0.0443603239982622,0.999892187031336,-4.28246255908419,"A_24_P911545","down","nominal","GSE104645",NA
"A_24_P944898",-0.369298317091245,0.00546862241593704,-2.03161297910384,0.0444099763694681,0.999892187031336,-4.28266227447668,"A_24_P944898","down","nominal","GSE104645",NA
"A_24_P598516",-0.441613054775391,-0.12057256570076,-2.02852893130741,0.0447283735058357,0.999892187031336,-4.28393745352741,"A_24_P598516","down","nominal","GSE104645",NA
"A_24_P934345",-0.451867797756756,0.0718535960797322,-2.0273671715184,0.0448488181447973,0.999892187031336,-4.28441737062153,"A_24_P934345","down","nominal","GSE104645",NA
"A_24_P904845",-0.388120226217031,-0.0406045513253191,-2.02023203368431,0.0455946388825177,0.999892187031336,-4.28735954624487,"A_24_P904845","down","nominal","GSE104645",NA
"A_32_P35847",-0.33579620974298,0.0372090743344428,-2.01803626277788,0.0458262771086054,0.999892187031336,-4.28826313259687,"A_32_P35847","down","nominal","GSE104645",NA
"A_24_P511686",-0.366417239952331,-0.00820289883710549,-2.01689901944957,0.0459466422823479,0.999892187031336,-4.28873078133982,"A_24_P511686","down","nominal","GSE104645",NA
"A_24_P925996",-0.519724289220189,0.094001839351163,-2.0162811946713,0.0460121454566872,0.999892187031336,-4.28898474116956,"A_24_P925996","down","nominal","GSE104645",NA
"A_24_P501285",0.395544032604967,-0.031468750103391,2.01598349631847,0.0460437365282931,0.999892187031336,-4.28910708699594,"A_24_P501285","up","nominal","GSE104645",NA
"A_24_P307126",0.399686782039411,0.0643457444872425,2.00796495240539,0.0469016312363647,0.999892187031336,-4.29239648878421,"A_24_P307126","up","nominal","GSE104645",NA
"A_24_P74997",-0.546773452660439,0.199424820985065,-2.00717573034783,0.0469868006441534,0.999892187031336,-4.29271962117298,"A_24_P74997","down","nominal","GSE104645",NA
"A_32_P181564",-0.350102857450123,-0.0271276908619312,-2.00705659713803,0.0469996684191714,0.999892187031336,-4.2927683883184,"A_32_P181564","down","nominal","GSE104645",NA
"A_24_P790361",0.290113222400418,0.0790978404661837,2.00575697066629,0.0471402383238647,0.999892187031336,-4.2933002239593,"A_24_P790361","up","nominal","GSE104645",NA
"A_24_P282060",-0.362110257433106,-0.0366880768712115,-2.00470277407395,0.0472545249785441,0.999892187031336,-4.29373140076965,"A_24_P282060","down","nominal","GSE104645",NA
"A_24_P623808",-0.45730105472635,0.0465787034788629,-2.0026347074171,0.0474794120129666,0.999892187031336,-4.2945766785798,"A_24_P623808","down","nominal","GSE104645",NA
"A_24_P102240",-0.458559113844362,-0.100043614403086,-2.00192415977015,0.0475568888642165,0.999892187031336,-4.2948669217079,"A_24_P102240","down","nominal","GSE104645",NA
"A_32_P206497",-0.379553111780827,-0.0526776602524708,-1.99942299102629,0.0478304686151874,0.999892187031336,-4.29588786998904,"A_32_P206497","down","nominal","GSE104645",NA
"A_24_P300610",-0.453758973643718,-0.0497974880068134,-1.99917693885412,0.0478574542077227,0.999892187031336,-4.29598824469253,"A_24_P300610","down","nominal","GSE104645",NA
"A_24_P930507",-0.377439389031368,0.0777853838719085,-1.99868700994621,0.0479112253883009,0.999892187031336,-4.29618807412587,"A_24_P930507","down","nominal","GSE104645",NA
"A_24_P268474",-0.380414392573552,-0.0449172981585089,-1.99520024025139,0.0482953957752583,0.999892187031336,-4.29760898700141,"A_24_P268474","down","nominal","GSE104645",NA
"A_24_P75708",0.447691787206208,-0.0548947321478738,1.99394902652207,0.048433891159794,0.999892187031336,-4.29811834101099,"A_24_P75708","up","nominal","GSE104645",NA
"A_32_P70875",-0.433884202327422,0.0471553731596053,-1.99143788421043,0.048712865921578,0.999892187031336,-4.29913974366268,"A_32_P70875","down","nominal","GSE104645",NA
"A_32_P128980",0.294323636275433,0.0146776127719085,1.9890939039269,0.0489745014091476,0.999892187031336,-4.30009212550007,"A_32_P128980","up","nominal","GSE104645",NA
"A_24_P922387",0.422084183741368,-0.0604925137647192,1.98600566121034,0.0493210341536657,0.999892187031336,-4.30134539227522,"A_24_P922387","up","nominal","GSE104645",NA
"A_24_P930717",-0.42480467598974,-0.243698778973475,-1.98036484528356,0.0499593704150839,0.999892187031336,-4.30363008825695,"A_24_P930717","down","nominal","GSE104645",NA
"A_24_P791169",-0.43402969176814,0.23034307473673,-1.97743404186915,0.0502937910460443,0.999892187031336,-4.30481487618352,"A_24_P791169","down","NS","GSE104645",NA
"A_32_P120726",-0.370640221189082,-0.0373670623307228,-1.97661100192996,0.0503880453418894,0.999892187031336,-4.30514731330944,"A_32_P120726","down","NS","GSE104645",NA
"A_32_P121704",-0.493850046684095,-0.131075392090649,-1.97615243236627,0.0504406255864298,0.999892187031336,-4.30533248261869,"A_32_P121704","down","NS","GSE104645",NA
"A_24_P770746",-0.280411004062022,-0.0866263040462448,-1.97499901005801,0.0505730844960817,0.999892187031336,-4.30579806340068,"A_24_P770746","down","NS","GSE104645",NA
"A_24_P940499",-0.43565269706075,0.27360165678873,-1.97305260045002,0.0507972791456205,0.999892187031336,-4.30658318811389,"A_24_P940499","down","NS","GSE104645",NA
"A_23_P90041",0.359290574243929,0.0578470715762495,1.97244044687159,0.0508679632728082,0.999892187031336,-4.30682997102253,"A_23_P90041","up","NS","GSE104645",NA
"A_24_P914282",-0.29103795268919,-0.134913987569974,-1.97102854089417,0.0510313113055848,0.999892187031336,-4.30739890616467,"A_24_P914282","down","NS","GSE104645",NA
"A_32_P136437",-0.338616316964827,-0.133129350692356,-1.96993815024934,0.051157766363781,0.999892187031336,-4.30783803758667,"A_32_P136437","down","NS","GSE104645",NA
"A_24_P932833",-0.374482583648094,0.0193110677905083,-1.96945391980445,0.0512140087876034,0.999892187031336,-4.30803298185883,"A_24_P932833","down","NS","GSE104645",NA
"A_24_P510138",0.40858772080295,-0.0163777021634819,1.9693650381833,0.0512243379067175,0.999892187031336,-4.30806875971235,"A_24_P510138","up","NS","GSE104645",NA
"A_32_P26800",-0.299509877913371,-0.166886636308176,-1.96499309100764,0.0517345953905801,0.999892187031336,-4.30982684682511,"A_32_P26800","down","NS","GSE104645",NA
"A_32_P179131",-0.431934836973879,-0.10191597978046,-1.96288262979684,0.0519824481210178,0.999892187031336,-4.31067428305414,"A_32_P179131","down","NS","GSE104645",NA
"A_24_P923922",-0.415280629628138,-0.0127152658746965,-1.95826104675641,0.0525287216823627,0.999892187031336,-4.31252721156147,"A_24_P923922","down","NS","GSE104645",NA
"A_32_P166733",-0.380627793648654,-0.110289149906265,-1.95631168488683,0.0527605902364808,0.999892187031336,-4.3133076041584,"A_32_P166733","down","NS","GSE104645",NA
"A_32_P103558",-0.484491525924054,-0.402893469743285,-1.95354183568491,0.0530915417152566,0.999892187031336,-4.31441527597558,"A_32_P103558","down","NS","GSE104645",NA
"A_24_P887857",0.616147112042537,0.186279617765078,1.95267103704159,0.0531959500267566,0.999892187031336,-4.31476322289904,"A_24_P887857","up","NS","GSE104645",NA
"A_23_P218215",-0.366043040218385,-0.119913649253544,-1.94987442631325,0.0535324375205367,0.999892187031336,-4.31587973765376,"A_23_P218215","down","NS","GSE104645",NA
"A_24_P225635",-0.340092880252634,0.0681894915153967,-1.94549871818623,0.054062531759675,0.999892187031336,-4.31762383221542,"A_24_P225635","down","NS","GSE104645",NA
"A_32_P91906",-0.343363214616328,-0.0505601160770381,-1.94420174264453,0.0542205033177725,0.999892187031336,-4.31814011804298,"A_32_P91906","down","NS","GSE104645",NA
"A_23_P167417",-0.42071417759101,0.128250880730543,-1.94394185799993,0.0542522041156163,0.999892187031336,-4.31824353321692,"A_23_P167417","down","NS","GSE104645",NA
"A_23_P334795",-0.336232138379054,-0.0694444011092117,-1.94387437290086,0.0542604385265898,0.999892187031336,-4.31827038536183,"A_23_P334795","down","NS","GSE104645",NA
"A_32_P147500",-0.291291818214197,-0.0402221829430731,-1.94378581244203,0.0542712461173302,0.999892187031336,-4.31830562207827,"A_32_P147500","down","NS","GSE104645",NA
"A_23_P124313",-0.361801411981627,-0.0769793376469575,-1.93945314502084,0.0548022142611971,0.999892187031336,-4.32002777170988,"A_23_P124313","down","NS","GSE104645",NA
"A_24_P196499",-0.325240036714362,-0.030320678960939,-1.93924856536894,0.0548273935595051,0.999892187031336,-4.32010900345516,"A_24_P196499","down","NS","GSE104645",NA
"A_24_P686424",-0.358456264158176,-0.0980988116412797,-1.93861295549208,0.054905685617425,0.999892187031336,-4.32036133420341,"A_24_P686424","down","NS","GSE104645",NA
"A_24_P678620",-0.453398004867548,0.077377553554554,-1.9348000329149,0.0553773312508392,0.999892187031336,-4.32187347900836,"A_24_P678620","down","NS","GSE104645",NA
"A_32_P176790",-0.44769401524589,0.0500512300147153,-1.92569873033507,0.0565169674568678,0.999892187031336,-4.32547218163833,"A_32_P176790","down","NS","GSE104645",NA
"A_24_P212764",0.254776664903753,-0.0301609513600908,1.92530198360975,0.0565670931781927,0.999892187031336,-4.32562871307988,"A_24_P212764","up","NS","GSE104645",NA
"A_24_P931817",-0.36703123079256,0.0355383643384525,-1.92283826545318,0.0568792033449796,0.999892187031336,-4.32660009782749,"A_24_P931817","down","NS","GSE104645",NA
