"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"238311_AT",0.5761891176553,92.2769366410219,0.075588751030575,0.939931132006551,0.987648084817821,-5.37701210954743,"238311_at","up","NS","GSE28702",NA
"232944_AT",0.0993920160782502,7.30043251052402,0.0753921913097925,0.940087034362114,0.987648084817821,-5.37702399863679,"232944_at","up","NS","GSE28702",NA
"242068_AT",2.09344552845527,213.800209156626,0.0753591775304492,0.940113219640877,0.987648084817821,-5.37702599246875,"242068_at","up","NS","GSE28702",NA
"1566163_AT",-0.0721847598407572,4.74249562781245,-0.0748267990098499,0.94053549119496,0.987779062256712,-5.37705802433373,"1566163_at","down","NS","GSE28702",NA
"235805_AT",-1.35939407203727,125.053717420525,-0.0742756969844627,0.940972631777168,0.98797060433019,-5.3770909435706,"235805_at","down","NS","GSE28702",NA
"227789_AT",-0.174692485831828,16.8823773348817,-0.0742395094183717,0.941001336813651,0.98797060433019,-5.3770930966667,"227789_at","down","NS","GSE28702",NA
"239424_AT",-0.0951932549011371,21.3612203628974,-0.0742268344057423,0.941011391023073,0.98797060433019,-5.37709385055944,"239424_at","down","NS","GSE28702",NA
"1566867_AT",-0.0469101768747463,3.28478573305269,-0.0741868222060934,0.941043129991909,0.98797060433019,-5.37709622958693,"1566867_at","down","NS","GSE28702",NA
"236355_S_AT",1.4146170545597,150.430256095224,0.0741250941824965,0.941092094840568,0.988003039332707,-5.3770998972686,"236355_s_at","up","NS","GSE28702",NA
"230161_AT",-0.2990021209577,27.4096569327914,-0.0731588346167286,0.941858595496619,0.988314340442906,-5.37715691144692,"230161_at","down","NS","GSE28702",NA
"242537_AT",-0.083967417824608,9.29097039773552,-0.0730739766500346,0.941925913048737,0.98833642838304,-5.37716188276614,"242537_at","down","NS","GSE28702",NA
"1570221_AT",0.0519275125589456,4.76420781027725,0.0730285595054651,0.9419619424971,0.98833642838304,-5.37716454111418,"1570221_at","up","NS","GSE28702",NA
"241147_AT",-0.0581740025257823,5.87231253374946,-0.0729908049480402,0.941991893302499,0.98833642838304,-5.37716674969929,"241147_at","down","NS","GSE28702",NA
"234176_AT",0.0932587287127621,16.0043348395994,0.0729688187628056,0.942009335048705,0.98833642838304,-5.37716803533209,"234176_at","up","NS","GSE28702",NA
"244236_AT",-0.465702414466231,32.8853966816664,-0.072905839759456,0.942059296750881,0.98833642838304,-5.37717171585906,"244236_at","down","NS","GSE28702",NA
"237814_AT",-0.0568269219386254,6.72440284148643,-0.0726175580780567,0.942287995669909,0.988432216836871,-5.37718852263481,"237814_at","down","NS","GSE28702",NA
"230387_AT",1.96478558023035,333.753976003774,0.0724562505848978,0.942415965851846,0.988538733269697,-5.37719789778635,"230387_at","up","NS","GSE28702",NA
"237000_AT",0.0520529667800127,8.49104924807664,0.0721552209610948,0.942654785931799,0.988694400829118,-5.37721533780476,"237000_at","up","NS","GSE28702",NA
"213968_AT",-0.062973994164813,10.7327033023661,-0.0719376386088823,0.94282740688042,0.98877608258481,-5.37722789814272,"213968_at","down","NS","GSE28702",NA
"231682_AT",0.0502073505870175,10.3832140412251,0.0714387870189636,0.943223185660184,0.988893729764733,-5.37725655210193,"231682_at","up","NS","GSE28702",NA
"244013_AT",-0.0512413564711807,7.85695811220787,-0.0713353515154132,0.943305251090645,0.988893729764733,-5.37726246846731,"244013_at","down","NS","GSE28702",NA
"1562342_AT",0.276329397240533,17.2538028204384,0.0712909431303242,0.943340484763519,0.988893729764733,-5.3772650059346,"1562342_at","up","NS","GSE28702",NA
"243267_X_AT",1.15435126352098,95.0161502598345,0.0712182306761939,0.943398175166853,0.988893729764733,-5.37726915726741,"243267_x_at","up","NS","GSE28702",NA
"1562572_AT",0.0809128405958338,19.255704554362,0.0711087724509239,0.943485020408078,0.988920182712107,-5.37727539851941,"1562572_at","up","NS","GSE28702",NA
"244141_AT",-0.0342973408617044,3.05088449484686,-0.0708672974338085,0.943676611499052,0.989006843511909,-5.37728913335692,"244141_at","down","NS","GSE28702",NA
"243107_AT",0.0760935295887386,12.6522347699231,0.0706917126128613,0.943815926079743,0.989006843511909,-5.37729909109838,"243107_at","up","NS","GSE28702",NA
"216813_AT",0.235338461651487,14.1556702641893,0.0706195668516073,0.943873169328607,0.989006843511909,-5.3773031754594,"216813_at","up","NS","GSE28702",NA
"236005_AT",0.103514203363981,14.4127592335607,0.0705655531338688,0.943916026103216,0.989006843511909,-5.37730623058823,"236005_at","up","NS","GSE28702",NA
"244626_AT",0.0963122415095921,17.6528004187836,0.070442610679624,0.944013574477197,0.989023181012072,-5.37731317575608,"244626_at","up","NS","GSE28702",NA
"232410_AT",0.109278083378812,17.4686939055015,0.0701930943136379,0.944211555223022,0.989089194613135,-5.37732723401087,"232410_at","up","NS","GSE28702",NA
"239847_AT",-0.62849769370163,88.6252362998984,-0.0700889863986384,0.944294161514919,0.989104626246757,-5.37733308491371,"239847_at","down","NS","GSE28702",NA
"239669_AT",-0.350790560080043,24.1092794106547,-0.0699328729603444,0.944418033664882,0.989125920189777,-5.37734184227334,"239669_at","down","NS","GSE28702",NA
"230711_AT",0.145851916166407,17.6943044491218,0.0698838210521106,0.944456955422949,0.989125920189777,-5.37734458986434,"230711_at","up","NS","GSE28702",NA
"1560758_AT",0.0467165454151098,7.20252502903179,0.0698353696212012,0.944495400846235,0.989125920189777,-5.37734730192788,"1560758_at","up","NS","GSE28702",NA
