"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset"
-1.27688748889681,7.99623427081688,-4.23925129269694,0.000141818496798897,0.9026467160908,-2.16228190258975,"215123_at","down","nominal","GSE72970"
-1.08215602576029,6.85469872434788,-4.18445867386601,0.000167100189825625,0.9026467160908,-2.2127050235874,"242260_at","down","nominal","GSE72970"
0.372423431672834,3.9411099966935,4.14433684001145,0.000188358274863956,0.9026467160908,-2.24966031709296,"210837_s_at","up","nominal","GSE72970"
-0.373081587952071,10.7251035396389,-4.12953243947023,0.000196851861950507,0.9026467160908,-2.26330220220537,"213729_at","down","nominal","GSE72970"
0.563051817138514,5.931820656868,3.98103949895071,0.000305603162646404,0.9026467160908,-2.4002442427434,"217150_s_at","up","nominal","GSE72970"
1.02103043987579,5.41287302588411,3.94487042342287,0.000339909477535969,0.9026467160908,-2.43361150022214,"235591_at","up","nominal","GSE72970"
-0.631297645041672,6.60706715681474,-3.9102425263034,0.000376248961886697,0.9026467160908,-2.46555356840732,"1569091_at","down","nominal","GSE72970"
-0.249966298135787,4.0810376105376,-3.90797363471943,0.000378757546167785,0.9026467160908,-2.46764627295919,"240836_at","down","nominal","GSE72970"
0.505611620466428,5.43041611721696,3.90293617380314,0.000384385432388364,0.9026467160908,-2.47229244469677,"236233_at","up","nominal","GSE72970"
-0.648278560388824,9.47452369959326,-3.85558586804003,0.00044141418712576,0.9026467160908,-2.51595509181418,"204306_s_at","down","nominal","GSE72970"
0.278255737063557,3.78465689960416,3.84043864645528,0.00046133312455875,0.9026467160908,-2.52991797947878,"239759_at","up","nominal","GSE72970"
-0.807601653937561,6.06597173047543,-3.75710896325853,0.000587502924575122,0.9026467160908,-2.60667339842539,"244043_at","down","nominal","GSE72970"
1.18022888080805,7.54388383357935,3.75068308859684,0.000598513342666477,0.9026467160908,-2.6125872191746,"203717_at","up","nominal","GSE72970"
-0.415086174165535,6.24632865813397,-3.73678211500635,0.000623019545771883,0.9026467160908,-2.62537751800892,"232787_at","down","nominal","GSE72970"
0.592558350075157,5.75733900607297,3.73526843971682,0.000625745914345057,0.9026467160908,-2.62676999958384,"237030_at","up","nominal","GSE72970"
0.30947586786055,3.91189996645164,3.7239716136646,0.000646460977505435,0.9026467160908,-2.63716070710197,"228509_at","up","nominal","GSE72970"
0.801094774478121,6.92347262149368,3.6768143376284,0.000740323954588037,0.9026467160908,-2.68050178587888,"230364_at","up","nominal","GSE72970"
0.576100264852046,8.01155671378139,3.66094512104135,0.000774774297065546,0.9026467160908,-2.69507333434629,"217775_s_at","up","nominal","GSE72970"
-0.533330890895234,6.09227385472779,-3.64465310505613,0.000811750643951923,0.9026467160908,-2.71002537098428,"233458_at","down","nominal","GSE72970"
-0.400253129634682,5.43302976507982,-3.63329871291617,0.00083852146934543,0.9026467160908,-2.72044102691096,"1560062_at","down","nominal","GSE72970"
0.52817406113347,3.43942553193927,3.61938896078289,0.000872479200517359,0.9026467160908,-2.73319508359989,"231145_at","up","nominal","GSE72970"
-0.285974969051229,4.26094273132913,-3.61344205431749,0.000887398566036813,0.9026467160908,-2.73864591457591,"236549_x_at","down","nominal","GSE72970"
-0.674788999150282,8.84454448575355,-3.60715855771536,0.000903429497218493,0.9026467160908,-2.74440393858568,"209367_at","down","nominal","GSE72970"
0.563673389482821,7.71488519814887,3.59244381128442,0.000942070493002661,0.9026467160908,-2.75788268076884,"202128_at","up","nominal","GSE72970"
-0.517416341323045,7.45629350876307,-3.54635339945948,0.00107368119481633,0.9026467160908,-2.80004895404775,"207511_s_at","down","nominal","GSE72970"
-0.323912776267859,5.71436002107987,-3.53691350671203,0.00110273885593826,0.9026467160908,-2.80867464682107,"1569090_x_at","down","nominal","GSE72970"
-0.320784554372413,5.78850463281915,-3.52615957230128,0.00113676302358135,0.9026467160908,-2.81849644736231,"1565974_at","down","nominal","GSE72970"
0.579953402373273,5.53662377914896,3.50350007762609,0.00121178898835606,0.9026467160908,-2.83917525478612,"235373_at","up","nominal","GSE72970"
-0.306950458914585,3.35036250622939,-3.50071503726831,0.00122133215900694,0.9026467160908,-2.84171525317708,"220401_at","down","nominal","GSE72970"
-0.573418708764843,7.67113793222481,-3.49696078463946,0.00123431072521419,0.9026467160908,-2.84513862089959,"205308_at","down","nominal","GSE72970"
0.713853738720756,3.97478759885003,3.49556408667047,0.0012391728783833,0.9026467160908,-2.84641205236255,"239007_at","up","nominal","GSE72970"
0.50862319421465,5.90953887545165,3.47683196213924,0.00130618675082936,0.9026467160908,-2.86348204194942,"235302_at","up","nominal","GSE72970"
0.531004498966649,5.40584340776952,3.47266012527077,0.00132157815699081,0.9026467160908,-2.86728140240174,"207528_s_at","up","nominal","GSE72970"
-0.375155362414211,7.1650272324923,-3.46280760150816,0.00135862159801307,0.9026467160908,-2.87625084763409,"218822_s_at","down","nominal","GSE72970"
0.695608584625172,6.33653667082623,3.44657747064356,0.00142182489130375,0.9026467160908,-2.89101559753535,"232270_at","up","nominal","GSE72970"
1.06250407183505,6.2430981989869,3.4464005946792,0.00142252897008112,0.9026467160908,-2.89117642918375,"225238_at","up","nominal","GSE72970"
0.970835646586315,6.58634684018432,3.44173295823123,0.00144123040001887,0.9026467160908,-2.89542007712754,"231894_at","up","nominal","GSE72970"
-0.52664976816065,4.75125559248185,-3.44162280088174,0.00144167459269911,0.9026467160908,-2.8955202144678,"216766_at","down","nominal","GSE72970"
-0.260022314023166,5.28770443004865,-3.42949803721908,0.00149137624588961,0.9026467160908,-2.90653816972272,"1569602_at","down","nominal","GSE72970"
0.247369503696756,4.3435263908356,3.42923947850572,0.00149245380229937,0.9026467160908,-2.90677304037849,"207926_at","up","nominal","GSE72970"
-0.500451089006741,8.18241370642404,-3.42139720440181,0.00152549361620278,0.9026467160908,-2.91389511765741,"213427_at","down","nominal","GSE72970"
0.307927717325464,3.62710703430591,3.41814563139262,0.00153939712999867,0.9026467160908,-2.9168470971982,"240415_at","up","nominal","GSE72970"
-0.379837890450663,7.79797566438695,-3.40370686874528,0.00160261586346635,0.9026467160908,-2.92994840894908,"201802_at","down","nominal","GSE72970"
-0.409007942520988,3.53108737747123,-3.37163800814838,0.00175203509246081,0.9026467160908,-2.95900397222987,"1563460_at","down","nominal","GSE72970"
0.733001923293734,6.5781874620889,3.35718163277684,0.00182366668206201,0.9026467160908,-2.97208192033413,"218318_s_at","up","nominal","GSE72970"
-0.567020902181657,5.93935381716695,-3.35704102171058,0.00182437696985569,0.9026467160908,-2.97220906101633,"239689_at","down","nominal","GSE72970"
0.35706408053071,3.88723284018617,3.35664488269021,0.00182637946275698,0.9026467160908,-2.97256724377154,"1560747_at","up","nominal","GSE72970"
0.32408202503981,7.37408689879672,3.35265935627404,0.0018466436310107,0.9026467160908,-2.97617035245011,"91617_at","up","nominal","GSE72970"
-0.315694189299028,3.72484342641454,-3.35219620887364,0.00184901236295411,0.9026467160908,-2.97658899591442,"1563568_at","down","nominal","GSE72970"
0.50613070746552,6.2789583833412,3.35045152157751,0.00185796152833995,0.9026467160908,-2.97816591536662,"243010_at","up","nominal","GSE72970"
-0.310104424559143,5.8484408150552,-3.34782887303279,0.00187149199871652,0.9026467160908,-2.98053601273749,"215622_x_at","down","nominal","GSE72970"
-0.688911523678651,7.11733893897249,-3.34405473025023,0.00189112844924648,0.9026467160908,-2.98394595891571,"232922_s_at","down","nominal","GSE72970"
-0.233708281672425,9.22049807795408,-3.34233822614885,0.00190012420452883,0.9026467160908,-2.98549652561358,"226711_at","down","nominal","GSE72970"
1.02746132760261,6.48704505370107,3.33706685123126,0.00192800633178806,0.9026467160908,-2.99025713358416,"228033_at","up","nominal","GSE72970"
1.41997882954354,6.37801996385483,3.33327823909492,0.0019482864945203,0.9026467160908,-2.99367754920522,"211478_s_at","up","nominal","GSE72970"
0.817979266534384,7.53463071905082,3.33300741497938,0.0019497439709443,0.9026467160908,-2.9939220178015,"203349_s_at","up","nominal","GSE72970"
0.458486043478598,7.18912382001152,3.33144901828385,0.00195815094562843,0.9026467160908,-2.99532866531677,"213848_at","up","nominal","GSE72970"
-0.314089693557096,8.95628717444578,-3.32809424097602,0.00197636633692901,0.9026467160908,-2.99835623551909,"212280_x_at","down","nominal","GSE72970"
0.480079035587974,5.2346080357058,3.32363044781762,0.00200085429195863,0.9026467160908,-3.00238351500401,"222061_at","up","nominal","GSE72970"
-0.231935689989148,3.9887763871308,-3.32057940322347,0.00201775838806386,0.9026467160908,-3.00513544533426,"1560390_s_at","down","nominal","GSE72970"
0.403827410409484,10.0918181456055,3.30409101396429,0.00211149529204215,0.9026467160908,-3.01999663854249,"222975_s_at","up","nominal","GSE72970"
0.392857670753123,4.60061376518485,3.3014449222638,0.00212691996062717,0.9026467160908,-3.02237988672467,"215237_at","up","nominal","GSE72970"
-0.484908990547862,8.04304814862491,-3.28493841234521,0.00222559327016655,0.9026467160908,-3.03723588123624,"203979_at","down","nominal","GSE72970"
0.726086509864037,7.63535962204276,3.27942819202435,0.00225949304207401,0.9026467160908,-3.04219089257813,"204595_s_at","up","nominal","GSE72970"
-0.423118448409567,9.63169081535181,-3.27193802167579,0.00230636352227777,0.9026467160908,-3.04892290202447,"202292_x_at","down","nominal","GSE72970"
-0.294090197278171,8.08428860956402,-3.26958154920344,0.00232129993245131,0.9026467160908,-3.0510400209333,"212505_s_at","down","nominal","GSE72970"
0.40125257236668,10.1081166484758,3.2663471855839,0.0023419509094095,0.9026467160908,-3.05394521001613,"223191_at","up","nominal","GSE72970"
0.355241301247307,6.20941525537773,3.26259608071364,0.0023661203551469,0.9026467160908,-3.05731360123219,"218267_at","up","nominal","GSE72970"
0.804678493628204,5.57132426205965,3.2435374802332,0.00249263399883381,0.9026467160908,-3.0744117597576,"229075_at","up","nominal","GSE72970"
0.33130552618515,3.65442089533407,3.23200456527185,0.00257229008972124,0.9026467160908,-3.08474517153418,"235268_at","up","nominal","GSE72970"
0.4228373936289,8.40857714564616,3.22667092678274,0.00260994211189755,0.9026467160908,-3.08952064999607,"201143_s_at","up","nominal","GSE72970"
0.473867914001689,9.70585711370245,3.22418885578373,0.00262764207338781,0.9026467160908,-3.09174222884125,"201877_s_at","up","nominal","GSE72970"
-0.76498941323893,5.58954730513369,-3.21851066404418,0.00266856414660608,0.9026467160908,-3.09682270327157,"1561180_at","down","nominal","GSE72970"
0.882799451659045,6.58171697465923,3.21074236425178,0.00272553165281,0.9026467160908,-3.10376919291568,"204597_x_at","up","nominal","GSE72970"
0.41169522051633,4.70900060286658,3.21035798615208,0.00272838022117853,0.9026467160908,-3.10411278441369,"240721_at","up","nominal","GSE72970"
-0.700856071753739,7.48624331046359,-3.20623139769443,0.00275914049916647,0.9026467160908,-3.10780076187499,"239251_at","down","nominal","GSE72970"
0.334302588578147,4.33426540682308,3.19819008243234,0.00282003088592968,0.9026467160908,-3.1149834801984,"231877_at","up","nominal","GSE72970"
0.855841032356807,6.92886617941844,3.19807777170356,0.00282089029452989,0.9026467160908,-3.11508376248936,"227345_at","up","nominal","GSE72970"
1.16271823081036,7.11027192782402,3.19719364938278,0.0028276643449476,0.9026467160908,-3.115873160206,"235048_at","up","nominal","GSE72970"
0.550451018105792,6.3027155624574,3.19583007309939,0.00283814221723994,0.9026467160908,-3.11709051993047,"222778_s_at","up","nominal","GSE72970"
-0.47340746120817,6.95453202832323,-3.1874223344438,0.00290356728217042,0.9026467160908,-3.12459336998196,"218509_at","down","nominal","GSE72970"
0.886665033995654,6.1134791045008,3.1823906676653,0.00294340354533441,0.9026467160908,-3.12908074334089,"204165_at","up","nominal","GSE72970"
-0.462274795832119,6.3638405517545,-3.18194786606086,0.00294693398167031,0.9026467160908,-3.12947554601282,"208604_s_at","down","nominal","GSE72970"
0.36923190039053,5.27926761225573,3.17078111605287,0.0030373060118619,0.9026467160908,-3.13942647537281,"221915_s_at","up","nominal","GSE72970"
-0.319982588806103,4.24661630342211,-3.16569438516306,0.00307933874654465,0.9026467160908,-3.14395592135187,"235313_at","down","nominal","GSE72970"
-0.365807348344539,5.05409527617876,-3.16263247897485,0.0031049053133703,0.9026467160908,-3.14668132517722,"232806_s_at","down","nominal","GSE72970"
0.590175148376423,4.84447047442223,3.16094327722716,0.00311909598823148,0.9026467160908,-3.14818454483368,"213245_at","up","nominal","GSE72970"
0.714063588569412,6.28675312044383,3.15672523761032,0.00315479998016524,0.9026467160908,-3.15193711749647,"202083_s_at","up","nominal","GSE72970"
0.414282283616652,10.9295115685939,3.15216944426086,0.00319379806203706,0.9026467160908,-3.15598846605869,"224629_at","up","nominal","GSE72970"
-0.970936112367329,6.44037897578729,-3.14811835329192,0.0032288592805647,0.9026467160908,-3.15958949860138,"1557197_a_at","down","nominal","GSE72970"
0.45271128253014,3.81975358774802,3.14586995438935,0.00324847573621712,0.9026467160908,-3.16158749891803,"239921_at","up","nominal","GSE72970"
0.826419344415569,6.66558331118525,3.1446936107504,0.00325878385320447,0.9026467160908,-3.16263266160296,"220658_s_at","up","nominal","GSE72970"
0.980594943905854,5.69453889479957,3.13893634649815,0.00330968250355021,0.9026467160908,-3.16774616329142,"204507_s_at","up","nominal","GSE72970"
