"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"243416_AT",0.283338350108299,3.95892089940177,4.36405695399352,2.24853337671766e-05,0.136598402635598,2.10199507995385,"243416_at","up","nominal","GSE39582",NA
"240445_AT",0.162771337973937,3.76171831181756,4.21253428836352,4.15122742626288e-05,0.162737166316501,1.60992296840421,"240445_at","up","nominal","GSE39582",NA
"230503_AT",0.473072549345442,5.29540081030436,4.09060613671869,6.72257314245444e-05,0.189226360017055,1.22374760384362,"230503_at","up","nominal","GSE39582",NA
"243006_AT",0.286889636458155,4.73903463833206,4.08313320978954,6.92186044872629e-05,0.189226360017055,1.20036776474203,"243006_at","up","nominal","GSE39582",NA
"243184_AT",0.525603836758119,5.61946132870315,3.95017925070087,0.000115646216402007,0.207263864396318,0.790067091309798,"243184_at","up","nominal","GSE39582",NA
"211878_AT",-0.190455595609289,3.37738167011623,-3.93289035569663,0.000123516008497774,0.207263864396318,0.737507508706113,"211878_at","down","nominal","GSE39582",NA
"234815_AT",-0.123600209671527,2.84877906605149,-3.81278049911422,0.000194009356815623,0.246910571530881,0.377489568052116,"234815_at","down","nominal","GSE39582",NA
"242052_AT",0.575693123764683,5.40299599782603,3.80155966694873,0.00020226227693186,0.249671599064208,0.344317617593999,"242052_at","up","nominal","GSE39582",NA
"1568732_AT",0.106842100126385,2.83589231792144,3.69733455685488,0.000296543827718333,0.249671599064208,0.040014724402436,"1568732_at","up","nominal","GSE39582",NA
"1567167_AT",-0.180557336776922,3.6917993925277,-3.65439196445807,0.000346389000674024,0.263039147386837,-0.0833422559342623,"1567167_at","down","nominal","GSE39582",NA
"235473_AT",0.232460380436557,4.18532125907849,3.64188470195661,0.000362332390410871,0.263756483277293,-0.119046975231938,"235473_at","up","nominal","GSE39582",NA
"214912_AT",0.269845134728581,3.50701379011578,3.60307132921539,0.00041633128982483,0.282760688921773,-0.229202690025625,"214912_at","up","nominal","GSE39582",NA
"239978_AT",0.415527528864373,4.77385364899015,3.541808514034,0.000517239494691114,0.30318158310957,-0.40107343040166,"239978_at","up","nominal","GSE39582",NA
"1569910_AT",-0.124563043732103,3.03924919920033,-3.51798471357544,0.000562368199426524,0.30318158310957,-0.46724538592256,"1569910_at","down","nominal","GSE39582",NA
"233690_AT",0.449036025482657,4.67154111732146,3.48490529303987,0.000631192611963836,0.3050495754923,-0.55850426696988,"233690_at","up","nominal","GSE39582",NA
"234118_AT",0.194704189851363,3.26163218336883,3.44004271182424,0.00073722660940057,0.315331531355676,-0.681110737577882,"234118_at","up","nominal","GSE39582",NA
"244311_AT",-0.122224175911279,4.47389449391638,-3.43964993017016,0.000738224709895319,0.315331531355676,-0.68217826647192,"244311_at","down","nominal","GSE39582",NA
"215811_AT",0.146172787558864,3.43068452938039,3.40786593844381,0.000823322325415545,0.317549751629575,-0.768221241464505,"215811_at","up","nominal","GSE39582",NA
"242333_AT",0.104786580410973,3.30948957149312,3.40093149649361,0.000843070264981618,0.317549751629575,-0.786903699474193,"242333_at","up","nominal","GSE39582",NA
"241897_AT",0.600987705625413,5.36365552556313,3.39758650524206,0.000852753851576812,0.317549751629575,-0.795904088036155,"241897_at","up","nominal","GSE39582",NA
"1563467_AT",0.172742213615804,3.18983814542281,3.39686789425856,0.000854847733425197,0.317549751629575,-0.797836678922499,"1563467_at","up","nominal","GSE39582",NA
"239655_AT",0.133519942968113,2.89929873214292,3.3957623608189,0.000858078423068183,0.317549751629575,-0.800809159688373,"239655_at","up","nominal","GSE39582",NA
"242481_AT",0.315991213199084,2.8172806683657,3.38808038612133,0.000880844876931973,0.318312462400267,-0.821441241072004,"242481_at","up","nominal","GSE39582",NA
"231205_AT",0.405779675610354,5.7080022431975,3.35218214763595,0.000994922125672901,0.318312462400267,-0.917329369429826,"231205_at","up","nominal","GSE39582",NA
"242245_AT",0.474783763327693,4.7764903355106,3.35136603211502,0.00099766930655456,0.318312462400267,-0.919499196676317,"242245_at","up","nominal","GSE39582",NA
"232657_AT",-0.136057887380848,3.56794840683908,-3.35038679081345,0.00100097494864453,0.318312462400267,-0.922102136541649,"232657_at","down","nominal","GSE39582",NA
"1563573_AT",0.264197653606317,3.55944193735355,3.3282650196324,0.00107843410249754,0.32403411633797,-0.980731557046045,"1563573_at","up","nominal","GSE39582",NA
"236346_AT",0.350977651145394,5.92788546738746,3.32786974182967,0.00107986772903262,0.32403411633797,-0.981776149124616,"236346_at","up","nominal","GSE39582",NA
"236775_S_AT",-0.159362146242482,4.11750322454763,-3.30131314040779,0.00118036335299928,0.334867104439168,-1.05171374386528,"236775_s_at","down","nominal","GSE39582",NA
"239971_AT",0.110206433571263,2.94588203416218,3.27598801699061,0.00128426200711766,0.337403875894159,-1.11796110977848,"239971_at","up","nominal","GSE39582",NA
"238297_AT",0.139953077861878,2.93437784950632,3.26471154408449,0.00133321320340578,0.337403875894159,-1.14731809914289,"238297_at","up","nominal","GSE39582",NA
"234794_AT",-0.0810583532188792,2.69269444750015,-3.25860926486844,0.00136042220171002,0.337403875894159,-1.16316841130541,"234794_at","down","nominal","GSE39582",NA
"237025_AT",0.130266097832113,3.39462307998862,3.2579801190895,0.00136325665350401,0.337403875894159,-1.16480113116033,"237025_at","up","nominal","GSE39582",NA
"1566438_AT",-0.0898401286963719,2.94620149461139,-3.24663763701347,0.00141530949048551,0.338164675555064,-1.19418992251359,"1566438_at","down","nominal","GSE39582",NA
"1563704_AT",-0.104660728586684,2.77974671810091,-3.22693088744202,0.00151016785555912,0.344973632600874,-1.24504095524012,"1563704_at","down","nominal","GSE39582",NA
"236685_AT",0.327263881683677,6.17473148352655,3.22537332968508,0.00151791177382279,0.344973632600874,-1.24904867859393,"236685_at","up","nominal","GSE39582",NA
"231293_AT",0.0848278180354146,2.61258868359734,3.22448475435329,0.00152234614213111,0.344973632600874,-1.25133430807456,"231293_at","up","nominal","GSE39582",NA
"239437_AT",0.228447938625059,4.80488422744903,3.21837395485542,0.00155316928657129,0.3452013444849,-1.26703804027497,"239437_at","up","nominal","GSE39582",NA
"228169_S_AT",-0.108624531288299,3.06736957331759,-3.20446375198171,0.0016255081761908,0.345988481778699,-1.30268903757397,"228169_s_at","down","nominal","GSE39582",NA
"237001_AT",0.170672298024804,2.8737382504713,3.2027399692997,0.00163468731950382,0.345988481778699,-1.30709769803771,"237001_at","up","nominal","GSE39582",NA
"241459_AT",0.21942032951256,4.07459816642415,3.18535689424908,0.00172998047139074,0.345988481778699,-1.3514411320543,"241459_at","up","nominal","GSE39582",NA
