"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"1568616_A_AT",-18.8744057315234,115.487977777778,-4.09328902022366,0.000316148613543831,0.89938487158728,-4.59251993600583,"1568616_a_at","down","nominal","GSE69657",NA
"238341_AT",9.36601508295626,53.9820111111111,3.81185644972588,0.000675275720751086,0.89938487158728,-4.592772034087,"238341_at","up","nominal","GSE69657",NA
"234462_AT",-8.83523755656109,97.5559166666667,-3.69878930348186,0.000912952161230088,0.89938487158728,-4.59287524953775,"234462_at","down","nominal","GSE69657",NA
"237987_X_AT",-4.17979411764706,17.21095,-3.57683989189185,0.00126064630758267,0.89938487158728,-4.59298760844902,"237987_x_at","down","nominal","GSE69657",NA
"237997_S_AT",4.58878582202111,16.1652222222222,3.52084232851637,0.00146057265556328,0.89938487158728,-4.59303951568952,"237997_s_at","up","nominal","GSE69657",NA
"1565651_AT",-21.6749419306184,66.5074944444444,-3.25722096490992,0.00289345290820165,0.89938487158728,-4.5932858607948,"1565651_at","down","nominal","GSE69657",NA
"243057_AT",-6.07602564102564,43.8269444444444,-3.19975049877636,0.00335083227415092,0.89938487158728,-4.59333985985842,"243057_at","down","nominal","GSE69657",NA
"1560222_AT",7.99347511312217,34.3130333333333,3.16458156994338,0.00366408191419051,0.89938487158728,-4.59337293153372,"1560222_at","up","nominal","GSE69657",NA
"243513_AT",38.2959321266968,152.122066666667,3.15769159470457,0.00372864962007124,0.89938487158728,-4.59337941237891,"243513_at","up","nominal","GSE69657",NA
"233545_AT",-6.25206711915535,51.3320722222222,-3.12865263895211,0.00401293433145675,0.89938487158728,-4.5934067315273,"233545_at","down","nominal","GSE69657",NA
"241236_AT",-5.19414102564103,31.1967944444444,-3.09056343309398,0.00441732030052739,0.89938487158728,-4.59344257153206,"241236_at","down","nominal","GSE69657",NA
"236197_AT",-7.20381297134237,54.7313777777778,-3.08266973190243,0.00450585591022282,0.89938487158728,-4.59344999938003,"236197_at","down","nominal","GSE69657",NA
"244878_AT",8.59332956259427,39.1150277777778,3.06700548465859,0.00468657950938741,0.89938487158728,-4.59346473891062,"244878_at","up","nominal","GSE69657",NA
"216851_AT",33.5067473604826,124.167438888889,3.04762467991084,0.00491974782870435,0.89938487158728,-4.59348297435785,"216851_at","up","nominal","GSE69657",NA
"239129_AT",-3.39867647058824,11.2499166666667,-3.0187711308295,0.00528743259479914,0.89938487158728,-4.59351011795252,"239129_at","down","nominal","GSE69657",NA
"227854_AT",52.659132730015,280.789111111111,3.00037223695153,0.00553537478282112,0.89938487158728,-4.59352742200235,"227854_at","up","nominal","GSE69657",NA
"235652_AT",42.7010739064857,102.991877777778,2.99858860614857,0.00555998943655322,0.89938487158728,-4.59352909926598,"235652_at","up","nominal","GSE69657",NA
"232789_AT",-13.220757918552,77.8264166666667,-2.99491834890905,0.00561096747266463,0.89938487158728,-4.59353255050611,"232789_at","down","nominal","GSE69657",NA
"237852_AT",-3.80257993966818,26.2259611111111,-2.99247401981064,0.00564516381697299,0.89938487158728,-4.59353484886547,"237852_at","down","nominal","GSE69657",NA
"215956_AT",7.3659479638009,39.7067166666667,2.98809042437014,0.00570698672957517,0.89938487158728,-4.59353897045801,"215956_at","up","nominal","GSE69657",NA
"235657_AT",-28.5928159879336,107.576455555556,-2.95052757755952,0.00626372092124373,0.89938487158728,-4.59357427454416,"235657_at","down","nominal","GSE69657",NA
"240160_X_AT",-2.99183936651583,14.3929833333333,-2.93927748111355,0.00644023447551044,0.89938487158728,-4.59358484259981,"240160_x_at","down","nominal","GSE69657",NA
"242717_AT",8.76590422322775,49.1382944444444,2.93340149047451,0.00653429070408253,0.89938487158728,-4.59359036119366,"242717_at","up","nominal","GSE69657",NA
"238922_AT",-4.98199019607843,20.7957055555556,-2.92782391051545,0.00662477185295199,0.89938487158728,-4.59359559874967,"238922_at","down","nominal","GSE69657",NA
"1562800_AT",3.6229653092006,15.9630777777778,2.92650211632302,0.00664638748935434,0.89938487158728,-4.59359683984966,"1562800_at","up","nominal","GSE69657",NA
"227974_AT",-24.6628069381598,106.293755555556,-2.91365948728502,0.0068599083027517,0.89938487158728,-4.59360889607426,"227974_at","down","nominal","GSE69657",NA
"1555578_AT",-16.8286598793363,54.3962722222222,-2.90822986975369,0.00695211773170124,0.89938487158728,-4.59361399186667,"1555578_at","down","nominal","GSE69657",NA
"236582_AT",-7.90633031674208,47.2755666666667,-2.89373754127483,0.00720400606973595,0.89938487158728,-4.59362758899011,"236582_at","down","nominal","GSE69657",NA
"238221_AT",-4.38022473604826,31.8260777777778,-2.88180489689589,0.00741785095184816,0.89938487158728,-4.5936387796962,"238221_at","down","nominal","GSE69657",NA
"232991_AT",-28.116233785822,94.6367111111111,-2.87394804187924,0.00756191013906535,0.89938487158728,-4.59364614549555,"232991_at","down","nominal","GSE69657",NA
"244215_AT",-8.38771644042232,85.6055888888889,-2.86970837683522,0.0076407389310493,0.89938487158728,-4.59365011930854,"244215_at","down","nominal","GSE69657",NA
"228202_AT",-319.126101809955,235.646183333333,-2.86796427809125,0.00767339174562503,0.89938487158728,-4.59365175386053,"228202_at","down","nominal","GSE69657",NA
"1557562_AT",-3.96025791855204,37.9762,-2.8143104277302,0.00874458920671344,0.89938487158728,-4.59370198101294,"1557562_at","down","nominal","GSE69657",NA
"244202_AT",-6.57307164404223,47.5024388888889,-2.80785742507253,0.00888251127896136,0.89938487158728,-4.593708013798,"244202_at","down","nominal","GSE69657",NA
"238592_AT",-36.1272390648567,52.1727055555556,-2.80588509809162,0.00892507282826806,0.89938487158728,-4.5937098573115,"238592_at","down","nominal","GSE69657",NA
"231098_AT",-58.8711221719457,81.4506333333333,-2.8022098383842,0.00900489443245367,0.89938487158728,-4.59371329206136,"231098_at","down","nominal","GSE69657",NA
"243847_AT",-3.81078733031674,10.9632333333333,-2.78506968586735,0.00938609329546525,0.89938487158728,-4.59372930211953,"243847_at","down","nominal","GSE69657",NA
"1558695_AT",21.0953152337858,83.6605888888889,2.78094998516148,0.00947994813049361,0.89938487158728,-4.59373314806216,"1558695_at","up","nominal","GSE69657",NA
"239867_AT",3.69289517345399,26.7041277777778,2.73557045271968,0.0105737211460757,0.89938487158728,-4.59377545288283,"239867_at","up","nominal","GSE69657",NA
"235759_AT",-255.005327300151,231.524788888889,-2.72568708400103,0.0108271144240523,0.89938487158728,-4.59378465123631,"235759_at","down","nominal","GSE69657",NA
"242978_X_AT",12.4805060331825,76.9094277777778,2.71591194058047,0.0110833117077383,0.89938487158728,-4.59379374308392,"242978_x_at","up","nominal","GSE69657",NA
"1566144_AT",-29.2887986425339,180.235116666667,-2.69101246228778,0.0117617330126063,0.89938487158728,-4.59381687490626,"1566144_at","down","nominal","GSE69657",NA
"242481_AT",-10.140907239819,25.3087166666667,-2.67602844754707,0.0121884771853157,0.89938487158728,-4.59383077547818,"242481_at","down","nominal","GSE69657",NA
"1556527_A_AT",8.17803393665158,35.0752833333333,2.67311246942585,0.0122731850514879,0.89938487158728,-4.5938334788221,"1556527_a_at","up","nominal","GSE69657",NA
"1554865_AT",6.6398604826546,48.1828055555556,2.66808290546952,0.0124205827653519,0.89938487158728,-4.59383814022963,"1554865_at","up","nominal","GSE69657",NA
"220533_AT",11.3009917043741,67.3749722222222,2.6613690946398,0.0126199115956802,0.89938487158728,-4.59384435980403,"220533_at","up","nominal","GSE69657",NA
"237301_AT",-15.7965475113122,58.7402,-2.6600353544832,0.0126598627045933,0.89938487158728,-4.59384559497608,"237301_at","down","nominal","GSE69657",NA
"240263_AT",7.78883257918551,22.3004666666667,2.65848349249866,0.0127064957721078,0.89938487158728,-4.59384703198802,"240263_at","up","nominal","GSE69657",NA
"243464_AT",-5.90854524886878,51.8690166666667,-2.65765350453868,0.0127315023323769,0.89938487158728,-4.59384780047859,"243464_at","down","nominal","GSE69657",NA
"240502_AT",11.188883107089,49.8169055555556,2.65365588525415,0.0128525892719054,0.89938487158728,-4.59385150119289,"240502_at","up","nominal","GSE69657",NA
"216500_AT",-13.9400346907994,85.5025444444444,-2.64954100650598,0.0129783474207417,0.89938487158728,-4.59385530923047,"216500_at","down","nominal","GSE69657",NA
"1566285_AT",2.94090950226244,21.1839,2.63847829937922,0.0133221459765009,0.89938487158728,-4.59386554073166,"1566285_at","up","nominal","GSE69657",NA
"244778_X_AT",10.6828310708899,105.533988888889,2.63846247061174,0.0133226439061493,0.89938487158728,-4.59386555536448,"244778_x_at","up","nominal","GSE69657",NA
"233262_AT",2.96406862745098,12.5473055555556,2.6372827758379,0.0133598026374553,0.89938487158728,-4.59386664587333,"233262_at","up","nominal","GSE69657",NA
"230970_AT",8.33274736048265,60.5210055555556,2.63175428092511,0.0135352304884516,0.89938487158728,-4.59387175498349,"230970_at","up","nominal","GSE69657",NA
"242452_AT",-3.58035143288084,32.0983777777778,-2.62909683756025,0.0136203155073613,0.89938487158728,-4.5938742099937,"242452_at","down","nominal","GSE69657",NA
"1566622_AT",-7.31503092006033,63.8247388888889,-2.62417676040743,0.0137791586593077,0.89938487158728,-4.59387875381958,"1566622_at","down","nominal","GSE69657",NA
"224346_AT",-318.793147812971,828.495344444444,-2.61800029532391,0.0139810012411698,0.89938487158728,-4.59388445524023,"224346_at","down","nominal","GSE69657",NA
"242381_X_AT",15.6403031674208,79.3878,2.61184521117281,0.0141848748411141,0.89938487158728,-4.5938901338772,"242381_x_at","up","nominal","GSE69657",NA
"236125_AT",45.2983235294117,135.462883333333,2.60878257397366,0.0142873434397179,0.89938487158728,-4.59389295829731,"236125_at","up","nominal","GSE69657",NA
"1562169_AT",-4.53132956259427,19.6014388888889,-2.60784019158524,0.0143190113345171,0.89938487158728,-4.593893827225,"1562169_at","down","nominal","GSE69657",NA
"1556253_S_AT",-4.59661085972851,41.5964333333333,-2.60218747677285,0.0145103373661615,0.89938487158728,-4.59389903779606,"1556253_s_at","down","nominal","GSE69657",NA
"236358_AT",-10.2210196078431,55.8157555555556,-2.59849018602735,0.0146367591606613,0.89938487158728,-4.59390244445408,"236358_at","down","nominal","GSE69657",NA
"1556055_AT",12.6790309200603,68.3025277777778,2.59163455183712,0.0148738825466772,0.89938487158728,-4.5939087581402,"1556055_at","up","nominal","GSE69657",NA
