"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"239759_AT",0.278255737063557,3.78465689960416,3.84043864645528,0.00046133312455875,0.9026467160908,-2.52991797947878,"239759_at","up","nominal","GSE72970",NA
"236549_X_AT",-0.285974969051229,4.26094273132913,-3.61344205431749,0.000887398566036813,0.9026467160908,-2.73864591457591,"236549_x_at","down","nominal","GSE72970",NA
"1565974_AT",-0.320784554372413,5.78850463281915,-3.52615957230128,0.00113676302358135,0.9026467160908,-2.81849644736231,"1565974_at","down","nominal","GSE72970",NA
"216766_AT",-0.52664976816065,4.75125559248185,-3.44162280088174,0.00144167459269911,0.9026467160908,-2.8955202144678,"216766_at","down","nominal","GSE72970",NA
"1563460_AT",-0.409007942520988,3.53108737747123,-3.37163800814838,0.00175203509246081,0.9026467160908,-2.95900397222987,"1563460_at","down","nominal","GSE72970",NA
"239689_AT",-0.567020902181657,5.93935381716695,-3.35704102171058,0.00182437696985569,0.9026467160908,-2.97220906101633,"239689_at","down","nominal","GSE72970",NA
"1560747_AT",0.35706408053071,3.88723284018617,3.35664488269021,0.00182637946275698,0.9026467160908,-2.97256724377154,"1560747_at","up","nominal","GSE72970",NA
"235268_AT",0.33130552618515,3.65442089533407,3.23200456527185,0.00257229008972124,0.9026467160908,-3.08474517153418,"235268_at","up","nominal","GSE72970",NA
"1561180_AT",-0.76498941323893,5.58954730513369,-3.21851066404418,0.00266856414660608,0.9026467160908,-3.09682270327157,"1561180_at","down","nominal","GSE72970",NA
"240721_AT",0.41169522051633,4.70900060286658,3.21035798615208,0.00272838022117853,0.9026467160908,-3.10411278441369,"240721_at","up","nominal","GSE72970",NA
"239251_AT",-0.700856071753739,7.48624331046359,-3.20623139769443,0.00275914049916647,0.9026467160908,-3.10780076187499,"239251_at","down","nominal","GSE72970",NA
"235336_AT",-0.201038106134453,3.12164266221924,-3.13169308526788,0.00337478873081813,0.9026467160908,-3.1741753785595,"235336_at","down","nominal","GSE72970",NA
"1559932_AT",0.280079242374604,3.93917546595885,3.11158363231988,0.0035619598532765,0.9026467160908,-3.19200034469516,"1559932_at","up","nominal","GSE72970",NA
"1560066_AT",0.301263030709221,3.25739453802262,3.08452778945046,0.00382932306150328,0.9026467160908,-3.21592443077073,"1560066_at","up","nominal","GSE72970",NA
"1566540_AT",-0.198867225988196,3.26719320544824,-3.04690302780594,0.00423278845087731,0.9026467160908,-3.24907896044996,"1566540_at","down","nominal","GSE72970",NA
"237153_AT",0.256717209546211,4.60771609886903,3.03345158559952,0.004386527676219,0.9026467160908,-3.26089862100506,"237153_at","up","nominal","GSE72970",NA
"1557270_AT",-0.93588380527584,7.94430335928669,-3.01728751916665,0.00457823455763593,0.9026467160908,-3.2750777581736,"1557270_at","down","nominal","GSE72970",NA
"242779_AT",-0.27977869718726,3.75980620612724,-3.01471983717237,0.00460940459059332,0.9026467160908,-3.27732767984454,"242779_at","down","nominal","GSE72970",NA
"234174_AT",-0.251091759318441,3.78077167031381,-3.00314858109666,0.004752368761157,0.9026467160908,-3.28745850558052,"234174_at","down","nominal","GSE72970",NA
"1560901_AT",-0.239959260636041,5.94161360293098,-2.95879081630348,0.00534000205699475,0.9026467160908,-3.32616337057175,"1560901_at","down","nominal","GSE72970",NA
