"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
9.16551784883493,-3.71615674994017,1.02118703903507,-3.63905592990252,0.000273639369390771,0.0635680610685121,"ENSG00000214019.2"
29.3092135036872,-2.96405617774788,0.814872919096554,-3.63744592351175,0.000275354979032277,0.0635680610685121,"ENSG00000235912.1"
15.3916162960055,-4.77509397653739,1.31395524938549,-3.63413744780929,0.000278912153279573,0.0635979293691702,"ENSG00000213361.2"
9.00057449367342,-3.04990371260211,0.839692284735464,-3.63216831694833,0.000281049698809284,0.0635979293691702,"ENSG00000278558.5"
11.1430015445182,2.18411753944818,0.603769225637786,3.61747079298553,0.000297495888554235,0.0661606746858227,"ENSG00000140090.18"
17.4961981093699,2.65113884371325,0.733013319024952,3.61676762877893,0.000298304872382242,0.0661606746858227,"ENSG00000167094.16"
12.9885701169542,3.48968189332396,0.965531996314103,3.61425815679413,0.000301208824827923,0.0661606746858227,"ENSG00000188263.10"
10.0640724919509,-5.03275236563931,1.39337833993133,-3.61190655933934,0.000303954095034407,0.0661606746858227,"ENSG00000231848.1"
6.38393984881482,2.69126627284654,0.747990202957112,3.59799668793369,0.000320677701593102,0.0682049810571229,"ENSG00000009694.13"
39.4922086680914,-3.19953921290455,0.889580120170942,-3.59668470591466,0.000322298751002812,0.0682049810571229,"ENSG00000253506.3"
6.25009854636309,3.18175654552701,0.884603614792415,3.59681612455727,0.000322136028692057,0.0682049810571229,"ENSG00000266733.7"
14.87298859887,2.76712545176586,0.770458184201918,3.59153229663229,0.000328739427472349,0.068929721237436,"ENSG00000243323.7"
5.13394979294362,3.59243844142574,1.00267284943997,3.58286199076025,0.000339850181772668,0.0706115991310394,"ENSG00000157851.17"
14.1998705088232,2.35657683994507,0.662378854744022,3.55774768935788,0.000374048338634075,0.0770168899052413,"ENSG00000185942.13"
19.200411384366,2.14675675368147,0.604096938758137,3.55366269210805,0.000379906134349795,0.0775053961686143,"ENSG00000116254.18"
9.21901577521171,2.4603640801793,0.694750900828596,3.5413614825759,0.000398067808459408,0.0775053961686143,"ENSG00000136449.15"
1781.71352584603,-0.681470071037349,0.1922847446892,-3.5440672744936,0.000394004695184742,0.0775053961686143,"ENSG00000139197.11"
668.53030480647,-1.27132040683706,0.358212542437965,-3.54906726097462,0.000386598317316165,0.0775053961686143,"ENSG00000151376.17"
5.3909175300313,2.87754286947547,0.812870077430806,3.53997883471164,0.000400159122638219,0.0775053961686143,"ENSG00000225383.8"
6.3478704014179,3.0788717855083,0.868121756702342,3.54658982076861,0.000390251683789574,0.0775053961686143,"ENSG00000230666.5"
7.05277639357608,1.60768006529002,0.454057043245671,3.5407006436858,0.00039906607839352,0.0775053961686143,"ENSG00000288093.1"
390.673400774862,-1.05206067752295,0.297662253476947,-3.53441078011736,0.000408685383998302,0.0778375370940099,"ENSG00000205089.8"
6.48651441554646,3.78370744934735,1.07048461404052,3.53457434111623,0.000408432525228385,0.0778375370940099,"ENSG00000232006.9"
49.6883139307582,-3.92388768268139,1.11290912441547,-3.52579343326198,0.000422216151893139,0.0797500012522124,"ENSG00000219146.1"
5.2460623824476,2.3188391260076,0.658450712608095,3.52165937648207,0.000428854793491195,0.0803399697150923,"ENSG00000172940.13"
15.8964829014324,2.30003433662958,0.653821019065825,3.51783480426471,0.000435083120131804,0.0806706633315761,"ENSG00000184261.5"
12.8989948961532,1.92266727965048,0.546793944861932,3.51625561642963,0.00043767938101577,0.0806706633315761,"ENSG00000189350.13"
33.5605385387494,-3.42154749983628,0.979990513138002,-3.49140879831605,0.000480480472834496,0.0878510496530592,"ENSG00000213363.4"
24.0370633745427,1.8602070128833,0.533560138280237,3.48640552286963,0.00048955827198713,0.08880043100211,"ENSG00000215246.5"
5.1283497159956,3.18697308224752,0.914955021825373,3.48320191290866,0.000495454533466091,0.0891623099399016,"ENSG00000151079.7"
12.8946323151441,2.02083398546701,0.581143326450316,3.47734180793312,0.000506411782315337,0.090422197537633,"ENSG00000247199.5"
10.1666178704534,2.60110524857267,0.748807657788681,3.47366272435575,0.000513405944776929,0.0909604098285016,"ENSG00000006283.18"
6.27323465779505,2.41375379136508,0.69669063363593,3.46459917046399,0.000531022308660626,0.0913302104584678,"ENSG00000106714.17"
17.0547019196562,2.17528770269273,0.627903055613998,3.46436871622741,0.000531477488119721,0.0913302104584678,"ENSG00000124507.11"
28.3828006829329,-2.75785987076735,0.795728802981556,-3.46582888596439,0.000528599582711721,0.0913302104584678,"ENSG00000213169.3"
3.98704213529802,2.31438369779936,0.667473949010806,3.46737681856987,0.000525564563980252,0.0913302104584678,"ENSG00000213279.2"
8.64034405836903,2.87763249419863,0.831408376404542,3.46115408007201,0.000537864870803145,0.0917380718075066,"ENSG00000259162.1"
6.16632987663707,2.22746202362537,0.645793836823172,3.44918439386607,0.000562282595708872,0.0940113472856323,"ENSG00000036530.9"
16.5636588270453,2.20393880207584,0.639410306223762,3.44683027568307,0.000567204794616488,0.0940113472856323,"ENSG00000109956.13"
14.5243468622288,2.14093615776378,0.620693507708705,3.44926462283625,0.000562115548952973,0.0940113472856323,"ENSG00000160460.16"
42.7652996141477,2.55909157146558,0.742660076531834,3.44584508085629,0.00056927661328675,0.0940113472856323,"ENSG00000178222.13"
8.34823465959091,1.84490223042091,0.535639496730511,3.44429834185494,0.000572543555048204,0.0940113472856323,"ENSG00000179935.10"
7.26540820221846,2.87528390867445,0.83517549467614,3.44273021299483,0.00057587349026421,0.0940113472856323,"ENSG00000242808.10"
56.7288880004014,1.73148243578301,0.504071474358399,3.43499389245723,0.000592567183643926,0.0953741055083235,"ENSG00000163485.17"
28.0947241511848,-3.41836071942478,0.99474048697691,-3.43643469244268,0.00058942443740532,0.0953741055083235,"ENSG00000250568.1"
11.3997657111519,2.70246202414548,0.788497904146037,3.42735473351994,0.000609492306002349,0.0974122143614244,"ENSG00000104833.12"
8.13383808913511,2.2330305448406,0.65205420099846,3.42460878470113,0.000615685298816256,0.0975684941395129,"ENSG00000121053.6"
65.6372715127767,2.26823264477438,0.662616387008198,3.42314601517139,0.000619008166713164,0.0975684941395129,"ENSG00000165731.20"
19.0307675960311,-4.30049909682267,1.25708193687601,-3.42101733440694,0.000623873556740602,0.0976618502692223,"ENSG00000233839.1"
37.1891262882333,2.86541073412936,0.839308771568925,3.41401261513451,0.000640136117201941,0.099525924888778,"ENSG00000130294.17"
45.8302172051355,-2.79139741641677,0.818234199280375,-3.41148954525705,0.000646089789059469,0.0997728522226633,"ENSG00000240463.1"
8.75069553570228,1.37187990671947,0.402658360374065,3.40705680479355,0.000656674587265482,0.100726830147333,"ENSG00000287077.1"
6.16270639529441,2.67710476151557,0.786720844525226,3.40286491726447,0.000666832404367203,0.101603030678749,"ENSG00000277399.5"
5.97469185479589,2.44919715378113,0.720786379290388,3.39795149319047,0.00067892456833128,0.102760404034513,"ENSG00000136928.7"
7.7892932796801,2.53961296506985,0.750938057128102,3.38192070699197,0.000719809185910815,0.105257107646107,"ENSG00000123901.9"
43.3834425573365,-2.64854787239295,0.783234845209833,-3.38155010414965,0.000720780867135716,0.105257107646107,"ENSG00000224415.1"
5.79471574957466,-3.72649378065605,1.10161683955387,-3.3827494704649,0.000717640658297142,0.105257107646107,"ENSG00000242849.2"
65.4397757920878,-3.79022974188918,1.11888860223911,-3.38749517539476,0.000705339577179858,0.105257107646107,"ENSG00000250641.1"
23.613233520158,-2.97883821881868,0.880358980246294,-3.38366312567778,0.000715257039455582,0.105257107646107,"ENSG00000259051.1"
8.11455418914687,1.90725131690372,0.564161122032791,3.38068548579081,0.000723052544320229,0.105257107646107,"ENSG00000264548.1"
26.2418666592151,-3.53753416470179,1.04872639133422,-3.37317168132027,0.000743076052556494,0.106164521329139,"ENSG00000169253.3"
11.7202571327397,-3.53619154360212,1.0483450897881,-3.37311785789628,0.000743221326303311,0.106164521329139,"ENSG00000244331.1"
24.3903312663192,-2.94034151759689,0.871429755807951,-3.37415781134389,0.000740419071934956,0.106164521329139,"ENSG00000267533.1"
5.73926083090951,4.15480709814612,1.23250412423771,3.37102896164003,0.000748879844701684,0.106308377954391,"ENSG00000265203.2"
13.9039374686536,1.78110706232014,0.528911687917347,3.36749423960258,0.000758546110907458,0.10701587262216,"ENSG00000288547.3"
13.749981587534,-2.7422384362965,0.814802365166081,-3.36552586680029,0.000763979036859172,0.107121109738751,"ENSG00000242697.2"
15.0382962192088,2.07051749655678,0.616697616169246,3.35742743650975,0.00078671390263253,0.10963625758943,"ENSG00000165495.16"
6.5502058181686,3.4419177008738,1.0275125369052,3.3497573774045,0.000808823733568947,0.112034342004353,"ENSG00000159650.9"
7.82318871871426,1.95876813066864,0.588214170479189,3.33002540396625,0.000868380609025984,0.119559269995716,"ENSG00000119283.15"
