"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Direction","Significance","Dataset","gene_symbol"
"212543_AT",974.201473604826,1793.72132222222,4.37583239957458,0.000146233436129085,0.89938487158728,-4.59227498236221,"212543_at","up","nominal","GSE69657","AIM1"
"1569080_AT",-5.83735671191553,21.3954722222222,-4.24224579770035,0.000210747988391677,0.89938487158728,-4.59238969646397,"1569080_at","down","nominal","GSE69657","RNF165"
"210355_AT",-6.56688763197587,17.1809944444444,-3.91215015475381,0.000515904860018619,0.89938487158728,-4.59268135683618,"210355_at","down","nominal","GSE69657","PTHLH"
"219006_AT",384.898395927602,1015.96311666667,3.90962418411951,0.000519424033242124,0.89938487158728,-4.59268362977805,"219006_at","up","nominal","GSE69657","NDUFAF4"
"228335_AT",-68.0369494720965,90.9474722222222,-3.83912922035759,0.000627704175517811,0.89938487158728,-4.59274729079129,"228335_at","down","nominal","GSE69657","CLDN11"
"229522_AT",34.7379019607843,119.033311111111,3.79722027507045,0.000702241052908777,0.89938487158728,-4.59278533819333,"229522_at","up","nominal","GSE69657","SDR42E1"
"224685_AT",381.190509803921,936.963955555556,3.78182329830349,0.000731743822076218,0.89938487158728,-4.59279935263966,"224685_at","up","nominal","GSE69657","MLLT4"
"222127_S_AT",293.839996229261,953.769305555556,3.77615242545721,0.000742912385069904,0.89938487158728,-4.59280451910386,"222127_s_at","up","nominal","GSE69657","EXOC1"
"211033_S_AT",204.012128205128,561.742911111111,3.75484111164161,0.000786392342164617,0.89938487158728,-4.59282395755309,"211033_s_at","up","nominal","GSE69657","PEX7"
"204400_AT",-58.2221794871795,100.837944444444,-3.75046686028222,0.000795619349481144,0.89938487158728,-4.59282795177815,"204400_at","down","nominal","GSE69657","EFS"
"228949_AT",-465.647990196078,755.624472222222,-3.73911332940448,0.000820064326894289,0.89938487158728,-4.59283832581498,"228949_at","down","nominal","GSE69657","WLS"
"201734_AT",862.19783785822,2232.00533888889,3.71398227514581,0.000876808747948679,0.89938487158728,-4.59286132352354,"201734_at","up","nominal","GSE69657","CLCN3"
"204798_AT",964.708070135746,1963.18748333333,3.71275269067874,0.000879681214012279,0.89938487158728,-4.59286244994079,"204798_at","up","nominal","GSE69657","MYB"
"204135_AT",-602.307547511312,1201.42246666667,-3.69715048046062,0.000916936562969999,0.89938487158728,-4.59287675270473,"204135_at","down","nominal","GSE69657","FILIP1L"
"1553898_A_AT",-5.66631523378582,22.5580111111111,-3.66885088675336,0.000988473763550099,0.89938487158728,-4.59290274010099,"1553898_a_at","down","nominal","GSE69657","DKFZp434L192"
"206932_AT",-230.738242835596,351.195944444444,-3.60524160618465,0.00116967078361721,0.89938487158728,-4.59296135299212,"206932_at","down","nominal","GSE69657","CH25H"
"221659_S_AT",-11.2440897435897,71.6932722222222,-3.59359176089152,0.0012061880125384,0.89938487158728,-4.5929721164057,"221659_s_at","down","nominal","GSE69657","MYL10"
"232183_AT",50.8404411764706,181.652916666667,3.58025062495316,0.00124936824311288,0.89938487158728,-4.59298445282259,"232183_at","up","nominal","GSE69657","SERAC1"
"208131_S_AT",-624.507769984917,488.270161111111,-3.57716575916175,0.00125956452376891,0.89938487158728,-4.59298730692447,"208131_s_at","down","nominal","GSE69657","PTGIS"
"204472_AT",-583.373158371041,1024.0948,-3.56215077429037,0.00131035809678418,0.89938487158728,-4.59300120691524,"204472_at","down","nominal","GSE69657","GEM"
"218572_AT",-213.765352187028,704.929505555556,-3.55818236187418,0.00132411152789493,0.89938487158728,-4.59300488288392,"218572_at","down","nominal","GSE69657","CHMP4A /// TM9SF1"
"238546_AT",-33.7877413273002,109.286972222222,-3.55600901288905,0.00133170304038953,0.89938487158728,-4.59300689646558,"238546_at","down","nominal","GSE69657","SLC8A1"
"244755_AT",9.26244947209653,44.0499777777778,3.54714007685204,0.0013631225346931,0.89938487158728,-4.59301511628597,"244755_at","up","nominal","GSE69657","XPR1"
"211126_S_AT",-223.02076546003,434.762527777778,-3.54503132787217,0.00137069827715216,0.89938487158728,-4.59301707136627,"211126_s_at","down","nominal","GSE69657","CSRP2"
"235897_AT",-8.5941628959276,38.0748333333333,-3.53214960806702,0.00141787092579173,0.89938487158728,-4.59302901987987,"235897_at","down","nominal","GSE69657","COPZ2"
"212915_AT",-381.468591251885,525.742311111111,-3.53110245331367,0.0014217740546824,0.89938487158728,-4.59302999158637,"212915_at","down","nominal","GSE69657","PDZRN3"
"223378_AT",-220.888389894419,366.913027777778,-3.52474645661593,0.00144568971561122,0.89938487158728,-4.59303589094135,"223378_at","down","nominal","GSE69657","GLIS2"
"203512_AT",-174.422314479638,888.591483333333,-3.51402851279385,0.00148690422633194,0.89938487158728,-4.59304584390758,"203512_at","down","nominal","GSE69657","TRAPPC3"
"202686_S_AT",-418.946543740573,785.605061111111,-3.51292791998183,0.00149120034117801,0.89938487158728,-4.59304686630154,"202686_s_at","down","nominal","GSE69657","AXL"
"208771_S_AT",807.934273001508,2554.96201111111,3.50465018534405,0.00152389986925378,0.89938487158728,-4.59305455797685,"208771_s_at","up","nominal","GSE69657","LOC101928830 /// LTA4H"
"201473_AT",-1013.51840573152,3589.57621111111,-3.50280983286862,0.00153126366913891,0.89938487158728,-4.59305626853008,"201473_at","down","nominal","GSE69657","JUNB"
"227705_AT",-132.903472850679,197.122083333333,-3.50154709441715,0.00153633619543722,0.89938487158728,-4.59305744231187,"227705_at","down","nominal","GSE69657","TCEAL7"
"203431_S_AT",160.234031674208,453.451566666667,3.49140870539838,0.00157765728122145,0.89938487158728,-4.59306686950939,"203431_s_at","up","nominal","GSE69657","ARHGAP32"
"209708_AT",-369.702510558069,420.903038888889,-3.48069893391077,0.0016224758936118,0.89938487158728,-4.59307683377387,"209708_at","down","nominal","GSE69657","MOXD1"
"225340_S_AT",420.343733031674,2488.84683333333,3.47956787618794,0.00162728053573344,0.89938487158728,-4.59307788643913,"225340_s_at","up","nominal","GSE69657","CAPRIN1"
"231557_AT",-6.56486349924586,66.1372055555556,-3.47597976909051,0.00164261386704492,0.89938487158728,-4.59308122628374,"231557_at","down","nominal","GSE69657","LOC102724842"
"219976_AT",294.297477375565,511.955083333333,3.46586799276674,0.00168658155036869,0.89938487158728,-4.59309064186612,"219976_at","up","nominal","GSE69657","HOOK1"
"201062_AT",-25.0731628959276,46.8892333333333,-3.45893873667392,0.00171736651704297,0.89938487158728,-4.59309709693404,"201062_at","down","nominal","GSE69657","STOM"
"238427_AT",16.9660279034691,115.146005555556,3.4569004240086,0.00172652525382518,0.89938487158728,-4.59309899620013,"238427_at","up","nominal","GSE69657","GRPEL2"
"208747_S_AT",-1804.7765852187,3543.43242222222,-3.44563680972522,0.00177799422975631,0.89938487158728,-4.59310949500581,"208747_s_at","down","nominal","GSE69657","C1S"
